Bode taken on 19092019-150203
1 points could not be taken due to noise in the signal.
Obtained data is as follows:
['Frequency', 'Vpp 1', 'Vpp 2', 'Phase', 'Ratio', 'Slope']
[160.70528182616385, 1.0515, 1.4949999999999999, -35.4, 3.0566383127621695, -0.05156727617555725]
[168.31803533309568, 1.0535, 1.43, -36.0, 2.654029950418855, -0.052886036829738095]
[176.2914118095948, 1.0562, 1.3566666666666667, -38.0, 2.174539827061632, -0.06013639576288439]
[184.64249428955426, 1.0538333333333332, 1.3033333333333335, -37.4, 1.8456714249325965, -0.03938033218067693]
[193.38917504552322, 1.052, 1.245, -37.5, 1.4630722322806988, -0.04374221528444404]
[202.55019392306664, 1.0513333333333332, 1.1899999999999997, -38.0, 1.0761305423861822, -0.042237844399931744]
[212.14517849106298, 1.0523333333333333, 1.1316666666666666, -38.2, 0.631303934486061, -0.04636032551671021]
[222.19468609395238, 1.0531666666666666, 1.09, -37.75, 0.2985878592055853, -0.033107699245365434]
[232.72024789604072, 1.0526666666666664, 1.043, -38.0, -0.08013125052164054, -0.0359808926923108]
[243.74441501222216, 1.05, 1.0021666666666669, -36.25, -0.40498691216164956, -0.029467592264923195]
[255.29080682395167, 1.04975, 0.9613333333333333, -36.75, -0.7642376396449656, -0.031113678917284615]
[267.3841615839947, 1.0477999999999998, 0.9087999999999999, -35.0, -1.2362015148996743, -0.039026712158821183]
[280.0503894183631, 1.0511666666666666, 0.8730000000000001, -34.6, -1.613146738082127, -0.029759864429380656]
[293.31662783900424, 1.0538333333333332, 0.8390000000000001, -31.5, -1.980199412017485, -0.027668180104788106]
[307.21129988617594, 1.057, 0.8096, -30.2, -2.3160897562340472, -0.024174039018426036]
[321.76417502507354, 1.0562, 0.7806666666666667, -28.4, -2.625610542715882, -0.02126870350550409]
[337.0064329271928, 1.0538333333333332, 0.7575, -28.333333333333332, -2.86778588510464, -0.01588841652883239]
[352.970730273065, 1.059, 0.7276666666666666, -25.5, -3.259269582360165, -0.0245224508648199]
[369.6912707195028, 1.0573333333333332, 0.7079999999999999, -22.6, -3.4835733247226965, -0.013414861982545384]
[387.20387818125573, 1.0519999999999998, 0.68775, -19.666666666666668, -3.691702815119981, -0.01188455179229216]
[405.54607358408276, 1.055, 0.6613333333333333, -18.0, -4.0566409307042814, -0.019896097908108288]
[424.75715525368986, 1.0625, 0.6470000000000001, -14.0, -4.308493161072974, -0.013109737114237326]
[444.87828311275854, 1.0600000000000003, 0.636, -11.25, -4.43697499232713, -0.006385418956335925]
[465.9525668664682, 1.0585, 0.6273333333333334, -9.04, -4.543849959677101, -0.0050713451806473926]
[488.02515836544336, 1.0534999999999999, 0.619, -5.0, -4.618877818480019, -0.003399141365272023]
[511.14334834401654, 1.0592000000000001, 0.6116666666666667, -2.1481481481481484, -4.769263164543581, -0.0065050657600333175]
[535.3566677410724, 1.0570000000000002, 0.609, 0.896551724137931, -4.789153893491019, -0.0008214788159056055]
[560.7169938205458, 1.0616666666666665, 0.607, 4.714285714285714, -4.855989817528984, -0.002635452076937705]
[587.2786613189483, 1.0523333333333333, 0.604, 8.136363636363637, -4.822327771028463, 0.0012673167640000714]
[615.0985788580505, 1.0526666666666666, 0.612, 11.291666666666666, -4.7107889761410355, 0.00400931436013979]
[644.236350872137, 1.045, 0.6082, 13.5, -4.701397492779189, 0.0003223130223308153]
[674.7544053110693, 1.045, 0.6173333333333333, 18.0, -4.571931256416395, 0.004242283420191831]
[706.7181273927491, 1.05, 0.632, 19.4, -4.409444415751062, 0.0050834768319570406]
[740.1959996915645, 1.0415, 0.644, 23.4, -4.175468138479052, 0.00698898290738416]
[775.2597488629465, 1.043, 0.6631666666666667, 26.2, -3.9332323932757234, 0.006908438228306568]
[811.9844993184009, 1.0433333333333332, 0.6815000000000001, 28.0, -3.6991444531218716, 0.0063741192860599675]
[850.4489341802678, 1.043, 0.7079999999999999, 30.0, -3.3650210147352375, 0.008686555244774437]
[890.735463861044, 1.0433333333333332, 0.73475, 35.2, -3.045669761642716, 0.007926998319860457]
[932.9304026284686, 1.043, 0.7575, 34.0, -2.7780334250437653, 0.0063428540108599815]
[977.1241535346502, 1.0421666666666667, 0.783, 37.0, -2.4835083247816296, 0.006664406035309831]
[1023.4114021054527, 1.0387999999999997, 0.81, 38.0, -2.160938441572304, 0.00696887140992864]
[1071.8913192051275, 1.048, 0.8426666666666666, 39.0, -1.894109355140459, 0.005503909709318264]
[1122.6677735108135, 1.045, 0.8734, 41.333333333333336, -1.55806205723503, 0.006618171798336814]
[1175.849554052157, 1.0453333333333334, 0.9119999999999999, 41.4, -1.1851992192864462, 0.007011101060422771]
[1231.550603292826, 1.0433333333333332, 0.9641666666666667, 43.0, -0.6854193984532244, 0.008972538715990944]
[1289.8902612533082, 1.0473333333333332, 0.9979999999999999, 43.333333333333336, -0.41908769393841944, 0.004565191395109168]
[1350.9935211980264, 1.057, 1.0445, 45.5, -0.10333085982197765, 0.005167593912372519]
[1414.991297434576, 1.052, 1.0883333333333334, 45.5, 0.29492382147420126, 0.0062229456196125355]
[1482.0207057988587, 1.05, 1.13, 45.0, 0.6377828882696326, 0.005115054349459648]
[1552.225357427048, 1.048, 1.18, 46.0, 1.0304144931683503, 0.005592672220327119]
[1625.755666443795, 1.052, 1.235, 47.5, 1.3930243555592856, 0.004931433952063886]
[1702.7691722258996, 1.0514999999999999, 1.29, 47.0, 1.7756086655381829, 0.004967756059065125]
[1783.4308769319093, 1.0534999999999999, 1.3516666666666668, 47.25, 2.16470127766787, 0.004823758852454526]
[1867.9135990207828, 1.059, 1.428333333333333, 46.0, 2.5986722286413895, 0.005136801232765604]
[1956.3983435170649, 1.0542, 1.4966666666666668, 46.0, 3.044041488094443, 0.005033288641882978]
[2049.074689815848, 1.055, 1.55, 47.2, 3.341584770731601, 0.003210563369404908]
[2146.1411978584038, 1.0473333333333332, 1.6199999999999999, 45.8, 3.7886017711667774, 0.004605265085246466]
[2247.8058335487253, 1.048, 1.68, 48.6, 4.098959981563099, 0.0030527646933364025]
[2354.286414322418, 1.0421666666666667, 1.76, 43.0, 4.5515097903424975, 0.0042500689373701]
[2465.811075822604, 1.05, 1.8383333333333332, 44.0, 4.864699259732177, 0.0028082530372814172]
[2582.6187606826775, 1.0468333333333335, 1.913333333333333, 42.0, 5.238261893157629, 0.0031980997985958802]
[2704.9597304631343, 1.0484999999999998, 1.9983333333333333, 41.0, 5.6019899582768495, 0.002973068349645562]
[2833.096101839324, 1.048, 2.0783333333333336, 40.5, 5.947078408943823, 0.0026931342518967073]
[2967.3024081888693, 1.048, 2.1716666666666664, 39.0, 6.3286376536246625, 0.0028430798451978432]
[3107.866187782014, 1.0496666666666667, 2.248, 36.5, 6.61489801960284, 0.002036515856408707]
[3255.08859983506, 1.0465, 2.34, 37.6, 6.98953249470875, 0.0025446837195611536]
[3409.285069746811, 1.0514999999999999, 2.386666666666667, 33.4, 7.119649811317067, 0.0008438410858743052]
[3570.7859649004627, 1.0496666666666667, 2.453333333333333, 29.0, 7.374103074019097, 0.0015755532652617463]
[3739.937302478798, 1.0521999999999998, 2.52, 27.0, 7.586044866408077, 0.001252971424425349]
[3917.1014908092607, 1.0508333333333333, 2.5766666666666667, 27.916666666666668, 7.790487973464114, 0.0011539753546280546]
[4102.658105827195, 1.0468333333333335, 2.62, 24.6, 7.968474965986319, 0.0009592058601899045]
[4297.00470432084, 1.05, 2.65, 23.0, 8.041131497337394, 0.00037385028559402]
[4500.557675700497, 1.0445, 2.7020000000000004, 19.0, 8.25553800739369, 0.001053320462988452]
[4713.753134116724, 1.0511666666666668, 2.7200000000000006, 17.8, 8.257946468490452, 1.129696248997729e-05]
[4937.047852839004, 1.0461666666666665, 2.7466666666666666, 17.105263157894736, 8.384101574207726, 0.000564971291928215]
[5170.920242896761, 1.0521999999999998, 2.75, 14.866666666666667, 8.344687927382449, -0.00016852629254587902]
[5415.871378079471, 1.0473333333333332, 2.76, 12.947368421052632, 8.416483121618512, 0.00029310006741757426]
[5672.426068491977, 1.0433333333333332, 2.76, 12.052631578947368, 8.449719984768633, 0.00012955079128228053]
[5941.133984965034, 1.05, 2.773333333333333, 10.1, 8.436255450022468, -5.010844087846102e-05]
[6222.570836730231, 1.0430000000000001, 2.776666666666667, 8.38888888888889, 8.504788765211885, 0.00024351222933162146]
[6517.339604882427, 1.0468333333333335, 2.773333333333333, 7.785714285714286, 8.462490571012639, -0.00014349618673782375]
[6826.071834272386, 1.0523333333333333, 2.7866666666666666, 4.913043478260869, 8.458633910935982, -1.2491925719183197e-05]
[7149.428986597577, 1.0421666666666667, 2.78, 3.96, 8.522152352421026, 0.0001964343173741385]
[7488.103857590023, 1.05, 2.78, 2.72, 8.457109936962762, -0.00019204972387725262]
[7842.822061337682, 1.0438333333333334, 2.793333333333333, 1.962962962962963, 8.549832051858997, 0.00026139655060442317]
[8214.34358491943, 1.0445, 2.796666666666667, 0.23076923076923078, 8.55464523585421, 1.2955330148330626e-05]
[8603.464416684501, 1.045, 2.8000000000000003, -0.9473684210526315, 8.560834817902931, 1.5906581050017237e-05]
[9011.018251665018, 1.0514999999999999, 2.8166666666666664, -2.0526315789473686, 8.5585235441538, -5.671088211551576e-06]
[9437.878277775382, 1.041, 2.81, -3.8, 8.625111807890875, 0.00015599554810470355]
[9884.959046625587, 1.0445, 2.8200000000000003, -5.176470588235294, 8.626813280060674, 3.8057377734560353e-06, 3.8057377734560353e-06]
[10843.65968689611, 1.0421666666666667, 2.7999999999999994, -8.944444444444445, 8.584417060903885, -4.422258354268502e-05]
[11357.333583431051, 1.0415, 2.8066666666666666, -9.833333333333334, 8.610631249924447, 5.103274508865201e-05]
[11895.340673703207, 1.045, 2.776666666666666, -12.88888888888889, 8.488149124801046, -0.00022765894230398034]
[12458.833642950081, 1.0421666666666667, 2.766666666666666, -13.8, 8.48039318718773, -1.3764036175433262e-05]
[13049.019780144015, 1.0427499999999998, 2.736666666666667, -16.0, 8.38083407763819, -0.00016869103368455664]
[13667.163564620074, 1.05, 2.6833333333333336, -18.4, 8.14970653156536, -0.00037390579971411243]
[14314.589375234786, 1.0456666666666667, 2.6599999999999997, -21.0, 8.109767453059685, -6.1689042745692e-05]
[14992.684327860472, 1.0535, 2.6, -21.555555555555557, 7.846776160533978, -0.0003878384457919427]
[15702.901247293776, 1.0521999999999998, 2.5500000000000003, -25.90909090909091, 7.688837659456301, -0.00022238065125750595]
[16446.761779946628, 1.043, 2.4933333333333336, -28.0, 7.569920694365363, -0.0001598645980945383]
[17225.859653987874, 1.045, 2.4233333333333333, -28.0, 7.305937313846052, -0.00033883211508459996]
[18041.864093920718, 1.0428, 2.358333333333333, -32.0, 7.088083339607481, -0.0002669764569620487]
[18896.523396912115, 1.043, 2.315, -31.25, 6.925333738548822, -0.00019042629090798883]
[19791.668678535574, 1.0422, 2.226666666666667, -31.5, 6.59408277850282, -0.0003700527354009361]
[20729.2177959537, 1.0445, 2.1566666666666667, -34.25, 6.297491632654211, -0.0003163473148642899]
[21711.179456945054, 1.045, 2.0733333333333337, -33.2, 5.951056790481672, -0.0003527987455465327]
[22739.657523579273, 1.0445, 2.01, -35.0, 5.685752262083229, -0.0002579583726726172]
[23816.855519761608, 1.0408000000000002, 1.9400000000000002, -34.0, 5.408688927533923, -0.0002572074358950143]
[24945.081352303165, 1.0411666666666666, 1.88, -36.2, 5.132751874026036, -0.0002445760817994061]
[26126.752255633266, 1.0410000000000001, 1.8183333333333334, -36.833333333333336, 4.8444554138832405, -0.00024397356263096526]
[27364.39997074672, 1.043, 1.765, -36.6, 4.56920802594621, -0.00022239558525084726]
[28660.676169482504, 1.0493999999999999, 1.7183333333333335, -37.75, 4.283327100751057, -0.00022054013293923265]
[30018.35813575592, 1.038, 1.6616666666666668, -38.2, 4.086931088311461, -0.00014465538860965096]
[31440.354715915, 1.0394999999999999, 1.6233333333333337, -36.5, 3.871664256549682, -0.00015138350876884457]
[32929.71255097148, 1.0386666666666666, 1.5740000000000003, -37.8, 3.610570674843628, -0.00017530614574982388]
[34489.6226040576, 1.0461666666666665, 1.5383333333333333, -37.0, 3.3489914475040283, -0.00016768866052378653]
[36123.426997094306, 1.0435, 1.5166666666666666, -37.0, 3.2479537707195414, -6.184196664858459e-05]
[37834.62617131933, 1.041, 1.4766666666666666, -36.5, 3.036634839857419, -0.0001234917209201117]
[39626.88638701478, 1.038, 1.4349999999999998, -37.75, 2.8130909511514406, -0.00012472736199148205]
[41504.047578504724, 1.0394999999999999, 1.3999999999999997, -36.0, 2.586070840215, -0.00012093799507768966]
[43470.131581250265, 1.0386666666666666, 1.3683333333333334, -35.2, 2.394314249098655, -9.753224727354792e-05]
[45529.35074866948, 1.036, 1.345, -36.0, 2.2672505785842514, -6.170478233924489e-05]
[47686.116977144746, 1.038, 1.3166666666666667, -35.0, 2.065569747887174, -9.351075143626319e-05]
[49945.0511585514, 1.038333333333333, 1.295, -32.8, 1.918659442834894, -6.50352304469525e-05]
[52310.993080562585, 1.0368, 1.2666666666666666, -35.0, 1.7393470674125924, -7.578900130814546e-05]
[54789.01179593945, 1.0403333333333333, 1.2633333333333334, -34.6, 1.686908826054794, -2.116135807708113e-05]
[57384.416483023924, 1.0396666666666665, 1.2316666666666667, -35.8, 1.471981359474017, -8.281077230472824e-05]
[60102.76782070388, 1.038, 1.2133333333333332, -34.0, 1.3556555083390878, -4.279279485418192e-05]
[62949.88990221888, 1.0371666666666666, 1.2, -34.166666666666664, 1.2666539089359592, -3.1260197790945916e-05]
[65931.88271333542, 1.0337999999999998, 1.1783333333333332, -33.333333333333336, 1.136632711631673, -4.3602116282635356e-05]
[69055.13520162331, 1.0378333333333332, 1.1716666666666666, -32.0, 1.0535291859684806, -2.6608007509744498e-05]
[72326.33896483533, 1.0385, 1.16, -33.5, 0.9610297671160113, -2.8276874676141667e-05]
[75752.5025877192, 1.038, 1.1516666666666666, -32.0, 0.9025888695623134, -1.705724068849553e-05]
[79340.96665797492, 1.0353333333333332, 1.146, -32.4, 0.8820884191698783, -5.712876035839528e-06]
[83099.41949353387, 1.038, 1.125, -32.2, 0.6991033786988448, -4.8686267588567475e-05]
[87035.91361485166, 1.0399999999999998, 1.1283333333333332, -33.2, 0.7080815800544077, 2.2807607680504775e-06]
[91158.88299750836, 1.038, 1.12, -34.0, 0.6604133831548518, -1.156161796885333e-05]
[95477.16114208066, 1.0382, 1.11, -34.2, 0.58083908487654, -1.842732117159471e-05]
[100000.0, 1.038, 1.1050000000000002, -35.0, 0.5432984901738112, -8.300228215514801e-06]
