Freq.	V(vout)
1.41579377995707e-002	(-1.20366977094741e+002dB,6.54630504686601e+000°)
1.41905752168908e-002	(-1.20366716554510e+002dB,6.56126440083612e+000°)
1.42232878712281e-002	(-1.20366454827418e+002dB,6.57625733815237e+000°)
1.42560759360218e-002	(-1.20366191908129e+002dB,6.59128393009270e+000°)
1.42889395851109e-002	(-1.20365927791287e+002dB,6.60634424805803e+000°)
1.43218789927353e-002	(-1.20365662471509e+002dB,6.62143836357232e+000°)
1.43548943335364e-002	(-1.20365395943392e+002dB,6.63656634828254e+000°)
1.43879857825583e-002	(-1.20365128201506e+002dB,6.65172827395868e+000°)
1.44211535152486e-002	(-1.20364859240399e+002dB,6.66692421249380e+000°)
1.44543977074592e-002	(-1.20364589054595e+002dB,6.68215423590395e+000°)
1.44877185354475e-002	(-1.20364317638595e+002dB,6.69741841632827e+000°)
1.45211161758773e-002	(-1.20364044986874e+002dB,6.71271682602892e+000°)
1.45545908058195e-002	(-1.20363771093885e+002dB,6.72804953739110e+000°)
1.45881426027534e-002	(-1.20363495954056e+002dB,6.74341662292307e+000°)
1.46217717445671e-002	(-1.20363219561789e+002dB,6.75881815525612e+000°)
1.46554784095590e-002	(-1.20362941911465e+002dB,6.77425420714455e+000°)
1.46892627764385e-002	(-1.20362662997438e+002dB,6.78972485146570e+000°)
1.47231250243271e-002	(-1.20362382814037e+002dB,6.80523016121992e+000°)
1.47570653327588e-002	(-1.20362101355569e+002dB,6.82077020953056e+000°)
1.47910838816819e-002	(-1.20361818616313e+002dB,6.83634506964394e+000°)
1.48251808514594e-002	(-1.20361534590527e+002dB,6.85195481492938e+000°)
1.48593564228699e-002	(-1.20361249272439e+002dB,6.86759951887913e+000°)
1.48936107771090e-002	(-1.20360962656256e+002dB,6.88327925510836e+000°)
1.49279440957898e-002	(-1.20360674736158e+002dB,6.89899409735518e+000°)
1.49623565609442e-002	(-1.20360385506301e+002dB,6.91474411948058e+000°)
1.49968483550236e-002	(-1.20360094960813e+002dB,6.93052939546839e+000°)
1.50314196609001e-002	(-1.20359803093800e+002dB,6.94634999942531e+000°)
1.50660706618673e-002	(-1.20359509899339e+002dB,6.96220600558081e+000°)
1.51008015416413e-002	(-1.20359215371484e+002dB,6.97809748828716e+000°)
1.51356124843619e-002	(-1.20358919504261e+002dB,6.99402452201935e+000°)
1.51705036745932e-002	(-1.20358622291672e+002dB,7.00998718137510e+000°)
1.52054752973248e-002	(-1.20358323727691e+002dB,7.02598554107474e+000°)
1.52405275379728e-002	(-1.20358023806268e+002dB,7.04201967596131e+000°)
1.52756605823806e-002	(-1.20357722521326e+002dB,7.05808966100035e+000°)
1.53108746168202e-002	(-1.20357419866759e+002dB,7.07419557128001e+000°)
1.53461698279928e-002	(-1.20357115836439e+002dB,7.09033748201087e+000°)
1.53815464030302e-002	(-1.20356810424209e+002dB,7.10651546852601e+000°)
1.54170045294954e-002	(-1.20356503623885e+002dB,7.12272960628088e+000°)
1.54525443953840e-002	(-1.20356195429257e+002dB,7.13897997085327e+000°)
1.54881661891247e-002	(-1.20355885834089e+002dB,7.15526663794325e+000°)
1.55238700995807e-002	(-1.20355574832116e+002dB,7.17158968337315e+000°)
1.55596563160506e-002	(-1.20355262417046e+002dB,7.18794918308743e+000°)
1.55955250282694e-002	(-1.20354948582563e+002dB,7.20434521315270e+000°)
1.56314764264094e-002	(-1.20354633322319e+002dB,7.22077784975757e+000°)
1.56675107010813e-002	(-1.20354316629943e+002dB,7.23724716921266e+000°)
1.57036280433354e-002	(-1.20353998499033e+002dB,7.25375324795049e+000°)
1.57398286446620e-002	(-1.20353678923161e+002dB,7.27029616252541e+000°)
1.57761126969933e-002	(-1.20353357895871e+002dB,7.28687598961354e+000°)
1.58124803927037e-002	(-1.20353035410680e+002dB,7.30349280601271e+000°)
1.58489319246110e-002	(-1.20352711461075e+002dB,7.32014668864231e+000°)
1.58854674859776e-002	(-1.20352386040516e+002dB,7.33683771454332e+000°)
1.59220872705115e-002	(-1.20352059142435e+002dB,7.35356596087811e+000°)
1.59587914723672e-002	(-1.20351730760237e+002dB,7.37033150493045e+000°)
1.59955802861465e-002	(-1.20351400887295e+002dB,7.38713442410539e+000°)
1.60324539069002e-002	(-1.20351069516956e+002dB,7.40397479592911e+000°)
1.60694125301286e-002	(-1.20350736642539e+002dB,7.42085269804895e+000°)
1.61064563517825e-002	(-1.20350402257332e+002dB,7.43776820823319e+000°)
1.61435855682647e-002	(-1.20350066354595e+002dB,7.45472140437103e+000°)
1.61808003764305e-002	(-1.20349728927560e+002dB,7.47171236447248e+000°)
1.62181009735891e-002	(-1.20349389969429e+002dB,7.48874116666820e+000°)
1.62554875575047e-002	(-1.20349049473375e+002dB,7.50580788920949e+000°)
1.62929603263971e-002	(-1.20348707432541e+002dB,7.52291261046810e+000°)
1.63305194789432e-002	(-1.20348363840042e+002dB,7.54005540893614e+000°)
1.63681652142779e-002	(-1.20348018688961e+002dB,7.55723636322599e+000°)
1.64058977319952e-002	(-1.20347671972353e+002dB,7.57445555207018e+000°)
1.64437172321491e-002	(-1.20347323683245e+002dB,7.59171305432123e+000°)
1.64816239152549e-002	(-1.20346973814629e+002dB,7.60900894895159e+000°)
1.65196179822900e-002	(-1.20346622359472e+002dB,7.62634331505345e+000°)
1.65576996346951e-002	(-1.20346269310709e+002dB,7.64371623183866e+000°)
1.65958690743754e-002	(-1.20345914661243e+002dB,7.66112777863860e+000°)
1.66341265037015e-002	(-1.20345558403949e+002dB,7.67857803490403e+000°)
1.66724721255104e-002	(-1.20345200531671e+002dB,7.69606708020493e+000°)
1.67109061431069e-002	(-1.20344841037221e+002dB,7.71359499423043e+000°)
1.67494287602642e-002	(-1.20344479913382e+002dB,7.73116185678859e+000°)
1.67880401812254e-002	(-1.20344117152905e+002dB,7.74876774780633e+000°)
1.68267406107045e-002	(-1.20343752748510e+002dB,7.76641274732922e+000°)
1.68655302538872e-002	(-1.20343386692886e+002dB,7.78409693552137e+000°)
1.69044093164324e-002	(-1.20343018978691e+002dB,7.80182039266526e+000°)
1.69433780044731e-002	(-1.20342649598553e+002dB,7.81958319916159e+000°)
1.69824365246172e-002	(-1.20342278545064e+002dB,7.83738543552912e+000°)
1.70215850839493e-002	(-1.20341905810791e+002dB,7.85522718240451e+000°)
1.70608238900310e-002	(-1.20341531388262e+002dB,7.87310852054215e+000°)
1.71001531509027e-002	(-1.20341155269980e+002dB,7.89102953081401e+000°)
1.71395730750841e-002	(-1.20340777448411e+002dB,7.90899029420942e+000°)
1.71790838715757e-002	(-1.20340397915991e+002dB,7.92699089183496e+000°)
1.72186857498599e-002	(-1.20340016665124e+002dB,7.94503140491424e+000°)
1.72583789199018e-002	(-1.20339633688180e+002dB,7.96311191478775e+000°)
1.72981635921508e-002	(-1.20339248977499e+002dB,7.98123250291264e+000°)
1.73380399775412e-002	(-1.20338862525385e+002dB,7.99939325086256e+000°)
1.73780082874935e-002	(-1.20338474324114e+002dB,8.01759424032746e+000°)
1.74180687339159e-002	(-1.20338084365924e+002dB,8.03583555311341e+000°)
1.74582215292048e-002	(-1.20337692643023e+002dB,8.05411727114238e+000°)
1.74984668862464e-002	(-1.20337299147586e+002dB,8.07243947645208e+000°)
1.75388050184174e-002	(-1.20336903871753e+002dB,8.09080225119568e+000°)
1.75792361395867e-002	(-1.20336506807633e+002dB,8.10920567764172e+000°)
1.76197604641161e-002	(-1.20336107947298e+002dB,8.12764983817380e+000°)
1.76603782068614e-002	(-1.20335707282791e+002dB,8.14613481529040e+000°)
1.77010895831740e-002	(-1.20335304806116e+002dB,8.16466069160468e+000°)
1.77418948089014e-002	(-1.20334900509248e+002dB,8.18322754984424e+000°)
1.77827941003890e-002	(-1.20334494384125e+002dB,8.20183547285092e+000°)
1.78237876744807e-002	(-1.20334086422652e+002dB,8.22048454358053e+000°)
1.78648757485203e-002	(-1.20333676616698e+002dB,8.23917484510267e+000°)
1.79060585403527e-002	(-1.20333264958101e+002dB,8.25790646060046e+000°)
1.79473362683250e-002	(-1.20332851438661e+002dB,8.27667947337035e+000°)
1.79887091512877e-002	(-1.20332436050145e+002dB,8.29549396682181e+000°)
1.80301774085955e-002	(-1.20332018784285e+002dB,8.31435002447714e+000°)
1.80717412601090e-002	(-1.20331599632777e+002dB,8.33324772997120e+000°)
1.81134009261958e-002	(-1.20331178587285e+002dB,8.35218716705117e+000°)
1.81551566277311e-002	(-1.20330755639434e+002dB,8.37116841957629e+000°)
1.81970085860996e-002	(-1.20330330780816e+002dB,8.39019157151760e+000°)
1.82389570231961e-002	(-1.20329904002986e+002dB,8.40925670695766e+000°)
1.82810021614272e-002	(-1.20329475297466e+002dB,8.42836391009035e+000°)
1.83231442237119e-002	(-1.20329044655738e+002dB,8.44751326522050e+000°)
1.83653834334832e-002	(-1.20328612069252e+002dB,8.46670485676371e+000°)
1.84077200146893e-002	(-1.20328177529421e+002dB,8.48593876924600e+000°)
1.84501541917945e-002	(-1.20327741027621e+002dB,8.50521508730359e+000°)
1.84926861897805e-002	(-1.20327302555192e+002dB,8.52453389568257e+000°)
1.85353162341479e-002	(-1.20326862103438e+002dB,8.54389527923863e+000°)
1.85780445509167e-002	(-1.20326419663625e+002dB,8.56329932293677e+000°)
1.86208713666284e-002	(-1.20325975226985e+002dB,8.58274611185099e+000°)
1.86637969083464e-002	(-1.20325528784711e+002dB,8.60223573116400e+000°)
1.87068214036577e-002	(-1.20325080327959e+002dB,8.62176826616693e+000°)
1.87499450806739e-002	(-1.20324629847849e+002dB,8.64134380225899e+000°)
1.87931681680324e-002	(-1.20324177335464e+002dB,8.66096242494716e+000°)
1.88364908948977e-002	(-1.20323722781848e+002dB,8.68062421984592e+000°)
1.88799134909627e-002	(-1.20323266178008e+002dB,8.70032927267687e+000°)
1.89234361864495e-002	(-1.20322807514915e+002dB,8.72007766926843e+000°)
1.89670592121112e-002	(-1.20322346783499e+002dB,8.73986949555553e+000°)
1.90107827992327e-002	(-1.20321883974656e+002dB,8.75970483757924e+000°)
1.90546071796322e-002	(-1.20321419079240e+002dB,8.77958378148647e+000°)
1.90985325856621e-002	(-1.20320952088069e+002dB,8.79950641352960e+000°)
1.91425592502106e-002	(-1.20320482991922e+002dB,8.81947282006615e+000°)
1.91866874067026e-002	(-1.20320011781541e+002dB,8.83948308755841e+000°)
1.92309172891013e-002	(-1.20319538447627e+002dB,8.85953730257312e+000°)
1.92752491319091e-002	(-1.20319062980843e+002dB,8.87963555178109e+000°)
1.93196831701690e-002	(-1.20318585371813e+002dB,8.89977792195682e+000°)
1.93642196394658e-002	(-1.20318105611123e+002dB,8.91996449997818e+000°)
1.94088587759275e-002	(-1.20317623689319e+002dB,8.94019537282601e+000°)
1.94536008162263e-002	(-1.20317139596907e+002dB,8.96047062758372e+000°)
1.94984459975802e-002	(-1.20316653324353e+002dB,8.98079035143695e+000°)
1.95433945577537e-002	(-1.20316164862087e+002dB,9.00115463167319e+000°)
1.95884467350596e-002	(-1.20315674200494e+002dB,9.02156355568133e+000°)
1.96336027683602e-002	(-1.20315181329922e+002dB,9.04201721095133e+000°)
1.96788628970682e-002	(-1.20314686240680e+002dB,9.06251568507381e+000°)
1.97242273611482e-002	(-1.20314188923034e+002dB,9.08305906573960e+000°)
1.97696964011183e-002	(-1.20313689367211e+002dB,9.10364744073940e+000°)
1.98152702580507e-002	(-1.20313187563397e+002dB,9.12428089796333e+000°)
1.98609491735734e-002	(-1.20312683501738e+002dB,9.14495952540050e+000°)
1.99067333898716e-002	(-1.20312177172339e+002dB,9.16568341113862e+000°)
1.99526231496885e-002	(-1.20311668565263e+002dB,9.18645264336357e+000°)
1.99986186963271e-002	(-1.20311157670532e+002dB,9.20726731035894e+000°)
2.00447202736513e-002	(-1.20310644478130e+002dB,9.22812750050561e+000°)
2.00909281260870e-002	(-1.20310128977994e+002dB,9.24903330228134e+000°)
2.01372424986236e-002	(-1.20309611160023e+002dB,9.26998480426026e+000°)
2.01836636368153e-002	(-1.20309091014075e+002dB,9.29098209511249e+000°)
2.02301917867824e-002	(-1.20308568529964e+002dB,9.31202526360361e+000°)
2.02768271952125e-002	(-1.20308043697461e+002dB,9.33311439859429e+000°)
2.03235701093619e-002	(-1.20307516506299e+002dB,9.35424958903973e+000°)
2.03704207770569e-002	(-1.20306986946164e+002dB,9.37543092398925e+000°)
2.04173794466950e-002	(-1.20306455006703e+002dB,9.39665849258581e+000°)
2.04644463672464e-002	(-1.20305920677519e+002dB,9.41793238406550e+000°)
2.05116217882553e-002	(-1.20305383948172e+002dB,9.43925268775708e+000°)
2.05589059598411e-002	(-1.20304844808178e+002dB,9.46061949308148e+000°)
2.06062991326997e-002	(-1.20304303247013e+002dB,9.48203288955131e+000°)
2.06538015581050e-002	(-1.20303759254107e+002dB,9.50349296677035e+000°)
2.07014134879101e-002	(-1.20303212818848e+002dB,9.52499981443304e+000°)
2.07491351745488e-002	(-1.20302663930579e+002dB,9.54655352232401e+000°)
2.07969668710366e-002	(-1.20302112578602e+002dB,9.56815418031748e+000°)
2.08449088309725e-002	(-1.20301558752172e+002dB,9.58980187837683e+000°)
2.08929613085400e-002	(-1.20301002440501e+002dB,9.61149670655400e+000°)
2.09411245585086e-002	(-1.20300443632759e+002dB,9.63323875498903e+000°)
2.09893988362349e-002	(-1.20299882318068e+002dB,9.65502811390942e+000°)
2.10377843976644e-002	(-1.20299318485509e+002dB,9.67686487362970e+000°)
2.10862814993325e-002	(-1.20298752124115e+002dB,9.69874912455078e+000°)
2.11348903983661e-002	(-1.20298183222878e+002dB,9.72068095715949e+000°)
2.11836113524847e-002	(-1.20297611770741e+002dB,9.74266046202795e+000°)
2.12324446200018e-002	(-1.20297037756605e+002dB,9.76468772981299e+000°)
2.12813904598268e-002	(-1.20296461169325e+002dB,9.78676285125569e+000°)
2.13304491314654e-002	(-1.20295881997710e+002dB,9.80888591718066e+000°)
2.13796208950219e-002	(-1.20295300230522e+002dB,9.83105701849556e+000°)
2.14289060112002e-002	(-1.20294715856481e+002dB,9.85327624619048e+000°)
2.14783047413050e-002	(-1.20294128864259e+002dB,9.87554369133731e+000°)
2.15278173472434e-002	(-1.20293539242480e+002dB,9.89785944508922e+000°)
2.15774440915263e-002	(-1.20292946979726e+002dB,9.92022359867996e+000°)
2.16271852372698e-002	(-1.20292352064528e+002dB,9.94263624342333e+000°)
2.16770410481966e-002	(-1.20291754485375e+002dB,9.96509747071252e+000°)
2.17270117886371e-002	(-1.20291154230706e+002dB,9.98760737201949e+000°)
2.17770977235312e-002	(-1.20290551288914e+002dB,1.00101660388944e+001°)
2.18272991184296e-002	(-1.20289945648346e+002dB,1.00327735629647e+001°)
2.18776162394951e-002	(-1.20289337297301e+002dB,1.00554300359351e+001°)
2.19280493535041e-002	(-1.20288726224031e+002dB,1.00781355495863e+001°)
2.19785987278479e-002	(-1.20288112416740e+002dB,1.01008901957744e+001°)
2.20292646305342e-002	(-1.20287495863584e+002dB,1.01236940664308e+001°)
2.20800473301886e-002	(-1.20286876552672e+002dB,1.01465472535609e+001°)
2.21309470960560e-002	(-1.20286254472066e+002dB,1.01694498492436e+001°)
2.21819641980018e-002	(-1.20285629609777e+002dB,1.01924019456309e+001°)
2.22330989065136e-002	(-1.20285001953770e+002dB,1.02154036349470e+001°)
2.22843514927026e-002	(-1.20284371491962e+002dB,1.02384550094876e+001°)
2.23357222283049e-002	(-1.20283738212219e+002dB,1.02615561616190e+001°)
2.23872113856830e-002	(-1.20283102102360e+002dB,1.02847071837779e+001°)
2.24388192378273e-002	(-1.20282463150154e+002dB,1.03079081684703e+001°)
2.24905460583574e-002	(-1.20281821343322e+002dB,1.03311592082710e+001°)
2.25423921215239e-002	(-1.20281176669536e+002dB,1.03544603958226e+001°)
2.25943577022094e-002	(-1.20280529116415e+002dB,1.03778118238352e+001°)
2.26464430759302e-002	(-1.20279878671534e+002dB,1.04012135850851e+001°)
2.26986485188378e-002	(-1.20279225322414e+002dB,1.04246657724147e+001°)
2.27509743077203e-002	(-1.20278569056527e+002dB,1.04481684787311e+001°)
