Freq.	V(vout)
1.42560759360218e+002	(4.19593671298777e+001dB,1.79842976554522e+002°)
1.42889395851109e+002	(4.19593669905164e+001dB,1.79842614579715e+002°)
1.43218789927353e+002	(4.19593668505117e+001dB,1.79842251770481e+002°)
1.43548943335365e+002	(4.19593667098610e+001dB,1.79841888124897e+002°)
1.43879857825583e+002	(4.19593665685612e+001dB,1.79841523641034e+002°)
1.44211535152486e+002	(4.19593664266089e+001dB,1.79841158316960e+002°)
1.44543977074592e+002	(4.19593662840013e+001dB,1.79840792150740e+002°)
1.44877185354475e+002	(4.19593661407355e+001dB,1.79840425140430e+002°)
1.45211161758773e+002	(4.19593659968086e+001dB,1.79840057284086e+002°)
1.45545908058195e+002	(4.19593658522173e+001dB,1.79839688579757e+002°)
1.45881426027534e+002	(4.19593657069583e+001dB,1.79839319025489e+002°)
1.46217717445671e+002	(4.19593655610295e+001dB,1.79838948619323e+002°)
1.46554784095590e+002	(4.19593654144266e+001dB,1.79838577359293e+002°)
1.46892627764385e+002	(4.19593652671472e+001dB,1.79838205243434e+002°)
1.47231250243271e+002	(4.19593651191878e+001dB,1.79837832269770e+002°)
1.47570653327588e+002	(4.19593649705458e+001dB,1.79837458436326e+002°)
1.47910838816819e+002	(4.19593648212177e+001dB,1.79837083741120e+002°)
1.48251808514594e+002	(4.19593646712001e+001dB,1.79836708182164e+002°)
1.48593564228699e+002	(4.19593645204900e+001dB,1.79836331757467e+002°)
1.48936107771090e+002	(4.19593643690846e+001dB,1.79835954465035e+002°)
1.49279440957898e+002	(4.19593642169800e+001dB,1.79835576302867e+002°)
1.49623565609442e+002	(4.19593640641732e+001dB,1.79835197268958e+002°)
1.49968483550236e+002	(4.19593639106615e+001dB,1.79834817361298e+002°)
1.50314196609001e+002	(4.19593637564409e+001dB,1.79834436577873e+002°)
1.50660706618673e+002	(4.19593636015087e+001dB,1.79834054916665e+002°)
1.51008015416413e+002	(4.19593634458612e+001dB,1.79833672375650e+002°)
1.51356124843619e+002	(4.19593632894955e+001dB,1.79833288952801e+002°)
1.51705036745932e+002	(4.19593631324079e+001dB,1.79832904646084e+002°)
1.52054752973248e+002	(4.19593629745952e+001dB,1.79832519453461e+002°)
1.52405275379728e+002	(4.19593628160540e+001dB,1.79832133372892e+002°)
1.52756605823806e+002	(4.19593626567811e+001dB,1.79831746402328e+002°)
1.53108746168202e+002	(4.19593624967731e+001dB,1.79831358539719e+002°)
1.53461698279928e+002	(4.19593623360266e+001dB,1.79830969783008e+002°)
1.53815464030302e+002	(4.19593621745378e+001dB,1.79830580130135e+002°)
1.54170045294954e+002	(4.19593620123041e+001dB,1.79830189579032e+002°)
1.54525443953840e+002	(4.19593618493211e+001dB,1.79829798127631e+002°)
1.54881661891247e+002	(4.19593616855861e+001dB,1.79829405773854e+002°)
1.55238700995807e+002	(4.19593615210951e+001dB,1.79829012515624e+002°)
1.55596563160506e+002	(4.19593613558451e+001dB,1.79828618350854e+002°)
1.55955250282694e+002	(4.19593611898324e+001dB,1.79828223277454e+002°)
1.56314764264094e+002	(4.19593610230532e+001dB,1.79827827293331e+002°)
1.56675107010813e+002	(4.19593608555042e+001dB,1.79827430396385e+002°)
1.57036280433354e+002	(4.19593606871819e+001dB,1.79827032584512e+002°)
1.57398286446620e+002	(4.19593605180823e+001dB,1.79826633855603e+002°)
1.57761126969933e+002	(4.19593603482029e+001dB,1.79826234207544e+002°)
1.58124803927037e+002	(4.19593601775390e+001dB,1.79825833638215e+002°)
1.58489319246110e+002	(4.19593600060873e+001dB,1.79825432145495e+002°)
1.58854674859776e+002	(4.19593598338445e+001dB,1.79825029727253e+002°)
1.59220872705115e+002	(4.19593596608065e+001dB,1.79824626381357e+002°)
1.59587914723672e+002	(4.19593594869697e+001dB,1.79824222105668e+002°)
1.59955802861465e+002	(4.19593593123305e+001dB,1.79823816898043e+002°)
1.60324539069002e+002	(4.19593591368853e+001dB,1.79823410756334e+002°)
1.60694125301286e+002	(4.19593589606302e+001dB,1.79823003678387e+002°)
1.61064563517825e+002	(4.19593587835618e+001dB,1.79822595662045e+002°)
1.61435855682647e+002	(4.19593586056757e+001dB,1.79822186705143e+002°)
1.61808003764305e+002	(4.19593584269689e+001dB,1.79821776805515e+002°)
1.62181009735891e+002	(4.19593582474370e+001dB,1.79821365960987e+002°)
1.62554875575047e+002	(4.19593580670767e+001dB,1.79820954169382e+002°)
1.62929603263970e+002	(4.19593578858836e+001dB,1.79820541428514e+002°)
1.63305194789432e+002	(4.19593577038545e+001dB,1.79820127736198e+002°)
1.63681652142779e+002	(4.19593575209848e+001dB,1.79819713090239e+002°)
1.64058977319952e+002	(4.19593573372710e+001dB,1.79819297488439e+002°)
1.64437172321491e+002	(4.19593571527094e+001dB,1.79818880928595e+002°)
1.64816239152549e+002	(4.19593569672959e+001dB,1.79818463408499e+002°)
1.65196179822900e+002	(4.19593567810269e+001dB,1.79818044925936e+002°)
1.65576996346951e+002	(4.19593565938979e+001dB,1.79817625478689e+002°)
1.65958690743754e+002	(4.19593564059049e+001dB,1.79817205064534e+002°)
1.66341265037015e+002	(4.19593562170444e+001dB,1.79816783681241e+002°)
1.66724721255104e+002	(4.19593560273121e+001dB,1.79816361326578e+002°)
1.67109061431069e+002	(4.19593558367038e+001dB,1.79815937998304e+002°)
1.67494287602642e+002	(4.19593556452160e+001dB,1.79815513694175e+002°)
1.67880401812254e+002	(4.19593554528446e+001dB,1.79815088411943e+002°)
1.68267406107045e+002	(4.19593552595850e+001dB,1.79814662149352e+002°)
1.68655302538872e+002	(4.19593550654332e+001dB,1.79814234904143e+002°)
1.69044093164324e+002	(4.19593548703854e+001dB,1.79813806674050e+002°)
1.69433780044731e+002	(4.19593546744374e+001dB,1.79813377456803e+002°)
1.69824365246172e+002	(4.19593544775849e+001dB,1.79812947250127e+002°)
1.70215850839493e+002	(4.19593542798237e+001dB,1.79812516051742e+002°)
1.70608238900310e+002	(4.19593540811498e+001dB,1.79812083859360e+002°)
1.71001531509027e+002	(4.19593538815586e+001dB,1.79811650670691e+002°)
1.71395730750840e+002	(4.19593536810463e+001dB,1.79811216483438e+002°)
1.71790838715757e+002	(4.19593534796087e+001dB,1.79810781295299e+002°)
1.72186857498599e+002	(4.19593532772412e+001dB,1.79810345103968e+002°)
1.72583789199018e+002	(4.19593530739395e+001dB,1.79809907907132e+002°)
1.72981635921508e+002	(4.19593528696996e+001dB,1.79809469702472e+002°)
1.73380399775412e+002	(4.19593526645165e+001dB,1.79809030487667e+002°)
1.73780082874935e+002	(4.19593524583866e+001dB,1.79808590260386e+002°)
1.74180687339159e+002	(4.19593522513053e+001dB,1.79808149018298e+002°)
1.74582215292048e+002	(4.19593520432683e+001dB,1.79807706759061e+002°)
1.74984668862463e+002	(4.19593518342711e+001dB,1.79807263480332e+002°)
1.75388050184174e+002	(4.19593516243090e+001dB,1.79806819179761e+002°)
1.75792361395867e+002	(4.19593514133777e+001dB,1.79806373854992e+002°)
1.76197604641161e+002	(4.19593512014729e+001dB,1.79805927503664e+002°)
1.76603782068614e+002	(4.19593509885903e+001dB,1.79805480123411e+002°)
1.77010895831740e+002	(4.19593507747246e+001dB,1.79805031711861e+002°)
1.77418948089014e+002	(4.19593505598721e+001dB,1.79804582266637e+002°)
1.77827941003890e+002	(4.19593503440276e+001dB,1.79804131785356e+002°)
1.78237876744807e+002	(4.19593501271870e+001dB,1.79803680265631e+002°)
1.78648757485203e+002	(4.19593499093457e+001dB,1.79803227705067e+002°)
1.79060585403527e+002	(4.19593496904989e+001dB,1.79802774101264e+002°)
1.79473362683250e+002	(4.19593494706416e+001dB,1.79802319451820e+002°)
1.79887091512876e+002	(4.19593492497697e+001dB,1.79801863754322e+002°)
1.80301774085954e+002	(4.19593490278781e+001dB,1.79801407006355e+002°)
1.80717412601090e+002	(4.19593488049627e+001dB,1.79800949205498e+002°)
1.81134009261958e+002	(4.19593485810183e+001dB,1.79800490349324e+002°)
1.81551566277311e+002	(4.19593483560400e+001dB,1.79800030435400e+002°)
1.81970085860996e+002	(4.19593481300232e+001dB,1.79799569461288e+002°)
1.82389570231961e+002	(4.19593479029633e+001dB,1.79799107424543e+002°)
1.82810021614272e+002	(4.19593476748555e+001dB,1.79798644322718e+002°)
1.83231442237119e+002	(4.19593474456945e+001dB,1.79798180153356e+002°)
1.83653834334832e+002	(4.19593472154760e+001dB,1.79797714913997e+002°)
1.84077200146893e+002	(4.19593469841949e+001dB,1.79797248602174e+002°)
1.84501541917945e+002	(4.19593467518462e+001dB,1.79796781215415e+002°)
1.84926861897805e+002	(4.19593465184253e+001dB,1.79796312751243e+002°)
1.85353162341478e+002	(4.19593462839265e+001dB,1.79795843207174e+002°)
1.85780445509167e+002	(4.19593460483456e+001dB,1.79795372580718e+002°)
1.86208713666284e+002	(4.19593458116770e+001dB,1.79794900869381e+002°)
1.86637969083464e+002	(4.19593455739162e+001dB,1.79794428070662e+002°)
1.87068214036577e+002	(4.19593453350584e+001dB,1.79793954182054e+002°)
1.87499450806739e+002	(4.19593450950975e+001dB,1.79793479201045e+002°)
1.87931681680324e+002	(4.19593448540293e+001dB,1.79793003125118e+002°)
1.88364908948977e+002	(4.19593446118482e+001dB,1.79792525951747e+002°)
1.88799134909627e+002	(4.19593443685494e+001dB,1.79792047678404e+002°)
1.89234361864495e+002	(4.19593441241274e+001dB,1.79791568302553e+002°)
1.89670592121112e+002	(4.19593438785775e+001dB,1.79791087821653e+002°)
1.90107827992327e+002	(4.19593436318941e+001dB,1.79790606233155e+002°)
1.90546071796322e+002	(4.19593433840722e+001dB,1.79790123534509e+002°)
1.90985325856621e+002	(4.19593431351061e+001dB,1.79789639723153e+002°)
1.91425592502106e+002	(4.19593428849910e+001dB,1.79789154796524e+002°)
1.91866874067026e+002	(4.19593426337212e+001dB,1.79788668752050e+002°)
1.92309172891013e+002	(4.19593423812920e+001dB,1.79788181587156e+002°)
1.92752491319091e+002	(4.19593421276978e+001dB,1.79787693299258e+002°)
1.93196831701689e+002	(4.19593418729327e+001dB,1.79787203885767e+002°)
1.93642196394658e+002	(4.19593416169916e+001dB,1.79786713344090e+002°)
1.94088587759275e+002	(4.19593413598693e+001dB,1.79786221671625e+002°)
1.94536008162263e+002	(4.19593411015604e+001dB,1.79785728865766e+002°)
1.94984459975802e+002	(4.19593408420589e+001dB,1.79785234923900e+002°)
1.95433945577536e+002	(4.19593405813596e+001dB,1.79784739843410e+002°)
1.95884467350596e+002	(4.19593403194571e+001dB,1.79784243621670e+002°)
1.96336027683602e+002	(4.19593400563458e+001dB,1.79783746256049e+002°)
1.96788628970681e+002	(4.19593397920200e+001dB,1.79783247743911e+002°)
1.97242273611482e+002	(4.19593395264742e+001dB,1.79782748082614e+002°)
1.97696964011183e+002	(4.19593392597026e+001dB,1.79782247269508e+002°)
1.98152702580507e+002	(4.19593389916997e+001dB,1.79781745301938e+002°)
1.98609491735734e+002	(4.19593387224599e+001dB,1.79781242177243e+002°)
1.99067333898716e+002	(4.19593384519771e+001dB,1.79780737892756e+002°)
1.99526231496885e+002	(4.19593381802459e+001dB,1.79780232445804e+002°)
1.99986186963271e+002	(4.19593379072606e+001dB,1.79779725833707e+002°)
2.00447202736513e+002	(4.19593376330152e+001dB,1.79779218053778e+002°)
2.00909281260870e+002	(4.19593373575040e+001dB,1.79778709103328e+002°)
2.01372424986236e+002	(4.19593370807209e+001dB,1.79778198979656e+002°)
2.01836636368153e+002	(4.19593368026605e+001dB,1.79777687680060e+002°)
2.02301917867824e+002	(4.19593365233167e+001dB,1.79777175201827e+002°)
2.02768271952125e+002	(4.19593362426833e+001dB,1.79776661542242e+002°)
2.03235701093619e+002	(4.19593359607546e+001dB,1.79776146698582e+002°)
2.03704207770569e+002	(4.19593356775246e+001dB,1.79775630668117e+002°)
2.04173794466950e+002	(4.19593353929874e+001dB,1.79775113448111e+002°)
2.04644463672464e+002	(4.19593351071368e+001dB,1.79774595035822e+002°)
2.05116217882553e+002	(4.19593348199666e+001dB,1.79774075428503e+002°)
2.05589059598411e+002	(4.19593345314713e+001dB,1.79773554623399e+002°)
2.06062991326997e+002	(4.19593342416441e+001dB,1.79773032617748e+002°)
2.06538015581050e+002	(4.19593339504793e+001dB,1.79772509408783e+002°)
2.07014134879101e+002	(4.19593336579702e+001dB,1.79771984993731e+002°)
2.07491351745488e+002	(4.19593333641115e+001dB,1.79771459369812e+002°)
2.07969668710366e+002	(4.19593330688962e+001dB,1.79770932534238e+002°)
2.08449088309726e+002	(4.19593327723182e+001dB,1.79770404484218e+002°)
2.08929613085401e+002	(4.19593324743711e+001dB,1.79769875216952e+002°)
2.09411245585086e+002	(4.19593321750493e+001dB,1.79769344729633e+002°)
2.09893988362349e+002	(4.19593318743454e+001dB,1.79768813019451e+002°)
2.10377843976644e+002	(4.19593315722538e+001dB,1.79768280083585e+002°)
2.10862814993325e+002	(4.19593312687677e+001dB,1.79767745919211e+002°)
2.11348903983661e+002	(4.19593309638808e+001dB,1.79767210523497e+002°)
2.11836113524847e+002	(4.19593306575867e+001dB,1.79766673893605e+002°)
2.12324446200018e+002	(4.19593303498787e+001dB,1.79766136026690e+002°)
2.12813904598268e+002	(4.19593300407505e+001dB,1.79765596919900e+002°)
2.13304491314654e+002	(4.19593297301957e+001dB,1.79765056570378e+002°)
2.13796208950220e+002	(4.19593294182069e+001dB,1.79764514975259e+002°)
2.14289060112002e+002	(4.19593291047785e+001dB,1.79763972131672e+002°)
2.14783047413050e+002	(4.19593287899035e+001dB,1.79763428036738e+002°)
2.15278173472434e+002	(4.19593284735747e+001dB,1.79762882687575e+002°)
2.15774440915263e+002	(4.19593281557862e+001dB,1.79762336081290e+002°)
2.16271852372698e+002	(4.19593278365306e+001dB,1.79761788214987e+002°)
2.16770410481966e+002	(4.19593275158015e+001dB,1.79761239085760e+002°)
2.17270117886371e+002	(4.19593271935921e+001dB,1.79760688690698e+002°)
2.17770977235312e+002	(4.19593268698952e+001dB,1.79760137026884e+002°)
2.18272991184296e+002	(4.19593265447044e+001dB,1.79759584091394e+002°)
2.18776162394951e+002	(4.19593262180129e+001dB,1.79759029881296e+002°)
2.19280493535041e+002	(4.19593258898131e+001dB,1.79758474393651e+002°)
2.19785987278479e+002	(4.19593255600984e+001dB,1.79757917625516e+002°)
2.20292646305342e+002	(4.19593252288619e+001dB,1.79757359573939e+002°)
2.20800473301886e+002	(4.19593248960968e+001dB,1.79756800235961e+002°)
2.21309470960560e+002	(4.19593245617951e+001dB,1.79756239608617e+002°)
2.21819641980018e+002	(4.19593242259510e+001dB,1.79755677688935e+002°)
2.22330989065136e+002	(4.19593238885565e+001dB,1.79755114473937e+002°)
2.22843514927026e+002	(4.19593235496047e+001dB,1.79754549960636e+002°)
2.23357222283049e+002	(4.19593232090884e+001dB,1.79753984146041e+002°)
2.23872113856830e+002	(4.19593228670002e+001dB,1.79753417027150e+002°)
2.24388192378273e+002	(4.19593225233333e+001dB,1.79752848600959e+002°)
2.24905460583574e+002	(4.19593221780799e+001dB,1.79752278864454e+002°)
2.25423921215239e+002	(4.19593218312332e+001dB,1.79751707814614e+002°)
2.25943577022094e+002	(4.19593214827852e+001dB,1.79751135448412e+002°)
2.26464430759302e+002	(4.19593211327289e+001dB,1.79750561762814e+002°)
2.26986485188378e+002	(4.19593207810571e+001dB,1.79749986754779e+002°)
2.27509743077203e+002	(4.19593204277623e+001dB,1.79749410421259e+002°)
2.28034207200038e+002	(4.19593200728360e+001dB,1.79748832759198e+002°)
2.28559880337539e+002	(4.19593197162721e+001dB,1.79748253765534e+002°)
2.29086765276773e+002	(4.19593193580623e+001dB,1.79747673437197e+002°)
2.29614864811232e+002	(4.19593189981990e+001dB,1.79747091771112e+002°)
2.30144181740846e+002	(4.19593186366749e+001dB,1.79746508764195e+002°)
2.30674718872003e+002	(4.19593182734820e+001dB,1.79745924413354e+002°)
2.31206479017555e+002	(4.19593179086123e+001dB,1.79745338715493e+002°)
2.31739464996843e+002	(4.19593175420588e+001dB,1.79744751667507e+002°)
2.32273679635706e+002	(4.19593171738135e+001dB,1.79744163266283e+002°)
