Freq.	V(vout)
1.20503594037179e+002	(-4.30363327197358e+000dB,1.79853998710602e+002°)
1.20781383510677e+002	(-4.30363337021707e+000dB,1.79853662143849e+002°)
1.21059813355048e+002	(-4.30363346891205e+000dB,1.79853324801236e+002°)
1.21338885046497e+002	(-4.30363356806449e+000dB,1.79852986680975e+002°)
1.21618600064636e+002	(-4.30363366767483e+000dB,1.79852647781274e+002°)
1.21898959892486e+002	(-4.30363376774607e+000dB,1.79852308100334e+002°)
1.22179966016487e+002	(-4.30363386827399e+000dB,1.79851967636357e+002°)
1.22461619926504e+002	(-4.30363396927169e+000dB,1.79851626387535e+002°)
1.22743923115840e+002	(-4.30363407073143e+000dB,1.79851284352061e+002°)
1.23026877081238e+002	(-4.30363417265846e+000dB,1.79850941528121e+002°)
1.23310483322890e+002	(-4.30363427506121e+000dB,1.79850597913897e+002°)
1.23594743344450e+002	(-4.30363437793483e+000dB,1.79850253507568e+002°)
1.23879658653036e+002	(-4.30363448128328e+000dB,1.79849908307308e+002°)
1.24165230759240e+002	(-4.30363458510865e+000dB,1.79849562311286e+002°)
1.24451461177138e+002	(-4.30363468941193e+000dB,1.79849215517668e+002°)
1.24738351424294e+002	(-4.30363479419746e+000dB,1.79848867924616e+002°)
1.25025903021771e+002	(-4.30363489946564e+000dB,1.79848519530287e+002°)
1.25314117494141e+002	(-4.30363500522320e+000dB,1.79848170332833e+002°)
1.25602996369487e+002	(-4.30363511146462e+000dB,1.79847820330404e+002°)
1.25892541179416e+002	(-4.30363521819468e+000dB,1.79847469521143e+002°)
1.26182753459066e+002	(-4.30363532542182e+000dB,1.79847117903191e+002°)
1.26473634747114e+002	(-4.30363543314480e+000dB,1.79846765474684e+002°)
1.26765186585784e+002	(-4.30363554136146e+000dB,1.79846412233753e+002°)
1.27057410520853e+002	(-4.30363565008127e+000dB,1.79846058178525e+002°)
1.27350308101665e+002	(-4.30363575930300e+000dB,1.79845703307124e+002°)
1.27643880881134e+002	(-4.30363586902591e+000dB,1.79845347617667e+002°)
1.27938130415752e+002	(-4.30363597925532e+000dB,1.79844991108270e+002°)
1.28233058265601e+002	(-4.30363608999383e+000dB,1.79844633777041e+002°)
1.28528665994361e+002	(-4.30363620124393e+000dB,1.79844275622087e+002°)
1.28824955169313e+002	(-4.30363631300769e+000dB,1.79843916641509e+002°)
1.29121927361353e+002	(-4.30363642528761e+000dB,1.79843556833404e+002°)
1.29419584144998e+002	(-4.30363653808569e+000dB,1.79843196195863e+002°)
1.29717927098395e+002	(-4.30363665140276e+000dB,1.79842834726976e+002°)
1.30016957803328e+002	(-4.30363676524610e+000dB,1.79842472424825e+002°)
1.30316677845229e+002	(-4.30363687961517e+000dB,1.79842109287489e+002°)
1.30617088813183e+002	(-4.30363699450702e+000dB,1.79841745313045e+002°)
1.30918192299940e+002	(-4.30363710993256e+000dB,1.79841380499561e+002°)
1.31219989901920e+002	(-4.30363722589465e+000dB,1.79841014845103e+002°)
1.31522483219223e+002	(-4.30363734238477e+000dB,1.79840648347734e+002°)
1.31825673855640e+002	(-4.30363745941375e+000dB,1.79840281005510e+002°)
1.32129563418657e+002	(-4.30363757698734e+000dB,1.79839912816484e+002°)
1.32434153519466e+002	(-4.30363769510378e+000dB,1.79839543778703e+002°)
1.32739445772973e+002	(-4.30363781375932e+000dB,1.79839173890210e+002°)
1.33045441797808e+002	(-4.30363793296734e+000dB,1.79838803149046e+002°)
1.33352143216332e+002	(-4.30363805272259e+000dB,1.79838431553245e+002°)
1.33659551654643e+002	(-4.30363817303325e+000dB,1.79838059100836e+002°)
1.33967668742593e+002	(-4.30363829389754e+000dB,1.79837685789844e+002°)
1.34276496113786e+002	(-4.30363841532008e+000dB,1.79837311618291e+002°)
1.34586035405594e+002	(-4.30363853730112e+000dB,1.79836936584193e+002°)
1.34896288259165e+002	(-4.30363865985120e+000dB,1.79836560685561e+002°)
1.35207256319427e+002	(-4.30363878296318e+000dB,1.79836183920403e+002°)
1.35518941235103e+002	(-4.30363890664304e+000dB,1.79835806286721e+002°)
1.35831344658715e+002	(-4.30363903089353e+000dB,1.79835427782513e+002°)
1.36144468246594e+002	(-4.30363915571867e+000dB,1.79835048405772e+002°)
1.36458313658892e+002	(-4.30363928111915e+000dB,1.79834668154488e+002°)
1.36772882559584e+002	(-4.30363940709983e+000dB,1.79834287026643e+002°)
1.37088176616484e+002	(-4.30363953366173e+000dB,1.79833905020218e+002°)
1.37404197501251e+002	(-4.30363966080657e+000dB,1.79833522133187e+002°)
1.37720946889394e+002	(-4.30363978853889e+000dB,1.79833138363520e+002°)
1.38038426460288e+002	(-4.30363991685914e+000dB,1.79832753709183e+002°)
1.38356637897177e+002	(-4.30364004577464e+000dB,1.79832368168136e+002°)
1.38675582887188e+002	(-4.30364017528564e+000dB,1.79831981738336e+002°)
1.38995263121334e+002	(-4.30364030539186e+000dB,1.79831594417733e+002°)
1.39315680294529e+002	(-4.30364043610053e+000dB,1.79831206204274e+002°)
1.39636836105593e+002	(-4.30364056741263e+000dB,1.79830817095901e+002°)
1.39958732257261e+002	(-4.30364069932758e+000dB,1.79830427090551e+002°)
1.40281370456195e+002	(-4.30364083185311e+000dB,1.79830036186157e+002°)
1.40604752412990e+002	(-4.30364096498996e+000dB,1.79829644380645e+002°)
1.40928879842186e+002	(-4.30364109874147e+000dB,1.79829251671940e+002°)
1.41253754462274e+002	(-4.30364123311080e+000dB,1.79828858057958e+002°)
1.41579377995707e+002	(-4.30364136810201e+000dB,1.79828463536612e+002°)
1.41905752168908e+002	(-4.30364150371296e+000dB,1.79828068105813e+002°)
1.42232878712281e+002	(-4.30364163995149e+000dB,1.79827671763462e+002°)
1.42560759360218e+002	(-4.30364177682016e+000dB,1.79827274507458e+002°)
1.42889395851109e+002	(-4.30364191432097e+000dB,1.79826876335696e+002°)
1.43218789927353e+002	(-4.30364205245070e+000dB,1.79826477246065e+002°)
1.43548943335365e+002	(-4.30364219122303e+000dB,1.79826077236448e+002°)
1.43879857825583e+002	(-4.30364233063691e+000dB,1.79825676304726e+002°)
1.44211535152486e+002	(-4.30364247069383e+000dB,1.79825274448771e+002°)
1.44543977074592e+002	(-4.30364261139226e+000dB,1.79824871666455e+002°)
1.44877185354475e+002	(-4.30364275274613e+000dB,1.79824467955641e+002°)
1.45211161758773e+002	(-4.30364289474932e+000dB,1.79824063314189e+002°)
1.45545908058195e+002	(-4.30364303741037e+000dB,1.79823657739954e+002°)
1.45881426027534e+002	(-4.30364318072722e+000dB,1.79823251230786e+002°)
1.46217717445671e+002	(-4.30364332470564e+000dB,1.79822843784530e+002°)
1.46554784095590e+002	(-4.30364346935008e+000dB,1.79822435399024e+002°)
1.46892627764385e+002	(-4.30364361466343e+000dB,1.79822026072106e+002°)
1.47231250243271e+002	(-4.30364376064067e+000dB,1.79821615801603e+002°)
1.47570653327588e+002	(-4.30364390729919e+000dB,1.79821204585341e+002°)
1.47910838816819e+002	(-4.30364405463321e+000dB,1.79820792421141e+002°)
1.48251808514594e+002	(-4.30364420264389e+000dB,1.79820379306816e+002°)
1.48593564228699e+002	(-4.30364435134355e+000dB,1.79819965240177e+002°)
1.48936107771090e+002	(-4.30364450072638e+000dB,1.79819550219028e+002°)
1.49279440957898e+002	(-4.30364465079703e+000dB,1.79819134241170e+002°)
1.49623565609442e+002	(-4.30364480155955e+000dB,1.79818717304396e+002°)
1.49968483550236e+002	(-4.30364495302347e+000dB,1.79818299406497e+002°)
1.50314196609001e+002	(-4.30364510518154e+000dB,1.79817880545257e+002°)
1.50660706618673e+002	(-4.30364525804405e+000dB,1.79817460718455e+002°)
1.51008015416413e+002	(-4.30364541161407e+000dB,1.79817039923865e+002°)
1.51356124843619e+002	(-4.30364556589110e+000dB,1.79816618159256e+002°)
1.51705036745932e+002	(-4.30364572087673e+000dB,1.79816195422394e+002°)
1.52054752973248e+002	(-4.30364587658214e+000dB,1.79815771711035e+002°)
1.52405275379728e+002	(-4.30364603300424e+000dB,1.79815347022935e+002°)
1.52756605823806e+002	(-4.30364619014896e+000dB,1.79814921355841e+002°)
1.53108746168202e+002	(-4.30364634801929e+000dB,1.79814494707497e+002°)
1.53461698279928e+002	(-4.30364650661983e+000dB,1.79814067075640e+002°)
1.53815464030302e+002	(-4.30364666594835e+000dB,1.79813638458005e+002°)
1.54170045294954e+002	(-4.30364682601675e+000dB,1.79813208852317e+002°)
1.54525443953840e+002	(-4.30364698682183e+000dB,1.79812778256300e+002°)
1.54881661891247e+002	(-4.30364714836567e+000dB,1.79812346667672e+002°)
1.55238700995807e+002	(-4.30364731066032e+000dB,1.79811914084142e+002°)
1.55596563160506e+002	(-4.30364747370211e+000dB,1.79811480503420e+002°)
1.55955250282694e+002	(-4.30364763749578e+000dB,1.79811045923205e+002°)
1.56314764264094e+002	(-4.30364780204869e+000dB,1.79810610341194e+002°)
1.56675107010813e+002	(-4.30364796735961e+000dB,1.79810173755077e+002°)
1.57036280433354e+002	(-4.30364813342972e+000dB,1.79809736162540e+002°)
1.57398286446620e+002	(-4.30364830027212e+000dB,1.79809297561263e+002°)
1.57761126969933e+002	(-4.30364846788054e+000dB,1.79808857948921e+002°)
1.58124803927037e+002	(-4.30364863626554e+000dB,1.79808417323182e+002°)
1.58489319246110e+002	(-4.30364880542786e+000dB,1.79807975681712e+002°)
1.58854674859776e+002	(-4.30364897536655e+000dB,1.79807533022168e+002°)
1.59220872705115e+002	(-4.30364914609172e+000dB,1.79807089342204e+002°)
1.59587914723672e+002	(-4.30364931760802e+000dB,1.79806644639468e+002°)
1.59955802861465e+002	(-4.30364948991053e+000dB,1.79806198911602e+002°)
1.60324539069002e+002	(-4.30364966301194e+000dB,1.79805752156242e+002°)
1.60694125301286e+002	(-4.30364983691147e+000dB,1.79805304371021e+002°)
1.61064563517825e+002	(-4.30365001161708e+000dB,1.79804855553564e+002°)
1.61435855682647e+002	(-4.30365018712675e+000dB,1.79804405701493e+002°)
1.61808003764305e+002	(-4.30365036344401e+000dB,1.79803954812421e+002°)
1.62181009735891e+002	(-4.30365054057787e+000dB,1.79803502883959e+002°)
1.62554875575047e+002	(-4.30365071852640e+000dB,1.79803049913711e+002°)
1.62929603263970e+002	(-4.30365089729974e+000dB,1.79802595899275e+002°)
1.63305194789432e+002	(-4.30365107689367e+000dB,1.79802140838245e+002°)
1.63681652142779e+002	(-4.30365125732119e+000dB,1.79801684728207e+002°)
1.64058977319952e+002	(-4.30365143858044e+000dB,1.79801227566744e+002°)
1.64437172321491e+002	(-4.30365162067926e+000dB,1.79800769351431e+002°)
1.64816239152549e+002	(-4.30365180361194e+000dB,1.79800310079841e+002°)
1.65196179822900e+002	(-4.30365198739275e+000dB,1.79799849749537e+002°)
1.65576996346951e+002	(-4.30365217202319e+000dB,1.79799388358080e+002°)
1.65958690743754e+002	(-4.30365235750504e+000dB,1.79798925903023e+002°)
1.66341265037015e+002	(-4.30365254384186e+000dB,1.79798462381915e+002°)
1.66724721255104e+002	(-4.30365273103684e+000dB,1.79797997792298e+002°)
1.67109061431069e+002	(-4.30365291909901e+000dB,1.79797532131709e+002°)
1.67494287602642e+002	(-4.30365310803017e+000dB,1.79797065397680e+002°)
1.67880401812254e+002	(-4.30365329782881e+000dB,1.79796597587735e+002°)
1.68267406107045e+002	(-4.30365348850904e+000dB,1.79796128699396e+002°)
1.68655302538872e+002	(-4.30365368006312e+000dB,1.79795658730175e+002°)
1.69044093164324e+002	(-4.30365387250740e+000dB,1.79795187677582e+002°)
1.69433780044731e+002	(-4.30365406583397e+000dB,1.79794715539120e+002°)
1.69824365246172e+002	(-4.30365426005812e+000dB,1.79794242312284e+002°)
1.70215850839493e+002	(-4.30365445517714e+000dB,1.79793767994567e+002°)
1.70608238900310e+002	(-4.30365465119588e+000dB,1.79793292583454e+002°)
1.71001531509027e+002	(-4.30365484812103e+000dB,1.79792816076424e+002°)
1.71395730750840e+002	(-4.30365504595511e+000dB,1.79792338470951e+002°)
1.71790838715757e+002	(-4.30365524469762e+000dB,1.79791859764503e+002°)
1.72186857498599e+002	(-4.30365544436321e+000dB,1.79791379954542e+002°)
1.72583789199018e+002	(-4.30365564494699e+000dB,1.79790899038525e+002°)
1.72981635921508e+002	(-4.30365584646276e+000dB,1.79790417013901e+002°)
1.73380399775412e+002	(-4.30365604890108e+000dB,1.79789933878116e+002°)
1.73780082874935e+002	(-4.30365625227595e+000dB,1.79789449628608e+002°)
1.74180687339159e+002	(-4.30365645659077e+000dB,1.79788964262810e+002°)
1.74582215292048e+002	(-4.30365666184925e+000dB,1.79788477778149e+002°)
1.74984668862463e+002	(-4.30365686805556e+000dB,1.79787990172045e+002°)
1.75388050184174e+002	(-4.30365707520915e+000dB,1.79787501441913e+002°)
1.75792361395867e+002	(-4.30365728332435e+000dB,1.79787011585163e+002°)
1.76197604641161e+002	(-4.30365749239564e+000dB,1.79786520599198e+002°)
1.76603782068614e+002	(-4.30365770243370e+000dB,1.79786028481414e+002°)
1.77010895831740e+002	(-4.30365791344267e+000dB,1.79785535229202e+002°)
1.77418948089014e+002	(-4.30365812542270e+000dB,1.79785040839948e+002°)
1.77827941003890e+002	(-4.30365833838465e+000dB,1.79784545311031e+002°)
1.78237876744807e+002	(-4.30365855232803e+000dB,1.79784048639823e+002°)
1.78648757485203e+002	(-4.30365876725846e+000dB,1.79783550823692e+002°)
1.79060585403527e+002	(-4.30365898318242e+000dB,1.79783051859997e+002°)
1.79473362683250e+002	(-4.30365920010174e+000dB,1.79782551746095e+002°)
1.79887091512876e+002	(-4.30365941801919e+000dB,1.79782050479334e+002°)
1.80301774085954e+002	(-4.30365963694612e+000dB,1.79781548057055e+002°)
1.80717412601090e+002	(-4.30365985688444e+000dB,1.79781044476597e+002°)
1.81134009261958e+002	(-4.30366007783921e+000dB,1.79780539735288e+002°)
1.81551566277311e+002	(-4.30366029981141e+000dB,1.79780033830453e+002°)
1.81970085860996e+002	(-4.30366052280701e+000dB,1.79779526759410e+002°)
1.82389570231961e+002	(-4.30366074683404e+000dB,1.79779018519471e+002°)
1.82810021614272e+002	(-4.30366097189241e+000dB,1.79778509107941e+002°)
1.83231442237119e+002	(-4.30366119799099e+000dB,1.79777998522120e+002°)
1.83653834334832e+002	(-4.30366142513281e+000dB,1.79777486759301e+002°)
1.84077200146893e+002	(-4.30366165332443e+000dB,1.79776973816770e+002°)
1.84501541917945e+002	(-4.30366188256906e+000dB,1.79776459691808e+002°)
1.84926861897805e+002	(-4.30366211287200e+000dB,1.79775944381691e+002°)
1.85353162341478e+002	(-4.30366234423612e+000dB,1.79775427883685e+002°)
1.85780445509167e+002	(-4.30366257666769e+000dB,1.79774910195053e+002°)
1.86208713666284e+002	(-4.30366281017601e+000dB,1.79774391313050e+002°)
1.86637969083464e+002	(-4.30366304475737e+000dB,1.79773871234926e+002°)
1.87068214036577e+002	(-4.30366328042828e+000dB,1.79773349957922e+002°)
1.87499450806739e+002	(-4.30366351718125e+000dB,1.79772827479276e+002°)
1.87931681680324e+002	(-4.30366375502886e+000dB,1.79772303796218e+002°)
1.88364908948977e+002	(-4.30366399397425e+000dB,1.79771778905971e+002°)
1.88799134909627e+002	(-4.30366423402194e+000dB,1.79771252805753e+002°)
1.89234361864495e+002	(-4.30366447517710e+000dB,1.79770725492775e+002°)
1.89670592121112e+002	(-4.30366471744587e+000dB,1.79770196964241e+002°)
1.90107827992327e+002	(-4.30366496083330e+000dB,1.79769667217348e+002°)
1.90546071796322e+002	(-4.30366520534606e+000dB,1.79769136249290e+002°)
1.90985325856621e+002	(-4.30366545098274e+000dB,1.79768604057251e+002°)
1.91425592502106e+002	(-4.30366569775688e+000dB,1.79768070638409e+002°)
1.91866874067026e+002	(-4.30366594566867e+000dB,1.79767535989936e+002°)
1.92309172891013e+002	(-4.30366619472346e+000dB,1.79767000108999e+002°)
1.92752491319091e+002	(-4.30366644492971e+000dB,1.79766462992756e+002°)
1.93196831701689e+002	(-4.30366669629643e+000dB,1.79765924638360e+002°)
1.93642196394658e+002	(-4.30366694881470e+000dB,1.79765385042956e+002°)
1.94088587759275e+002	(-4.30366720250128e+000dB,1.79764844203685e+002°)
1.94536008162263e+002	(-4.30366745735789e+000dB,1.79764302117678e+002°)
1.94984459975802e+002	(-4.30366771339265e+000dB,1.79763758782063e+002°)
1.95433945577536e+002	(-4.30366797060810e+000dB,1.79763214193958e+002°)
1.95884467350596e+002	(-4.30366822901072e+000dB,1.79762668350477e+002°)
1.96336027683602e+002	(-4.30366848860670e+000dB,1.79762121248725e+002°)
1.96788628970681e+002	(-4.30366874940144e+000dB,1.79761572885803e+002°)
1.97242273611482e+002	(-4.30366901139915e+000dB,1.79761023258803e+002°)
1.97696964011183e+002	(-4.30366927460494e+000dB,1.79760472364811e+002°)
1.98152702580507e+002	(-4.30366953902833e+000dB,1.79759920200907e+002°)
1.98609491735734e+002	(-4.30366980467084e+000dB,1.79759366764164e+002°)
1.99067333898716e+002	(-4.30367007153927e+000dB,1.79758812051648e+002°)
1.99526231496885e+002	(-4.30367033963841e+000dB,1.79758256060418e+002°)
1.99986186963271e+002	(-4.30367060897619e+000dB,1.79757698787526e+002°)
2.00447202736513e+002	(-4.30367087955860e+000dB,1.79757140230018e+002°)
2.00909281260870e+002	(-4.30367115138856e+000dB,1.79756580384933e+002°)
2.01372424986236e+002	(-4.30367142447243e+000dB,1.79756019249304e+002°)
2.01836636368153e+002	(-4.30367169881821e+000dB,1.79755456820154e+002°)
2.02301917867824e+002	(-4.30367197442998e+000dB,1.79754893094503e+002°)
2.02768271952125e+002	(-4.30367225131352e+000dB,1.79754328069362e+002°)
2.03235701093619e+002	(-4.30367252947454e+000dB,1.79753761741736e+002°)
2.03704207770569e+002	(-4.30367280891950e+000dB,1.79753194108622e+002°)
2.04173794466950e+002	(-4.30367308965566e+000dB,1.79752625167011e+002°)
2.04644463672464e+002	(-4.30367337168870e+000dB,1.79752054913887e+002°)
2.05116217882553e+002	(-4.30367365502266e+000dB,1.79751483346227e+002°)
2.05589059598411e+002	(-4.30367393966153e+000dB,1.79750910461000e+002°)
2.06062991326997e+002	(-4.30367422561606e+000dB,1.79750336255170e+002°)
2.06538015581050e+002	(-4.30367451288942e+000dB,1.79749760725693e+002°)
2.07014134879101e+002	(-4.30367480149008e+000dB,1.79749183869517e+002°)
2.07491351745488e+002	(-4.30367509142376e+000dB,1.79748605683584e+002°)
2.07969668710366e+002	(-4.30367538269357e+000dB,1.79748026164830e+002°)
2.08449088309726e+002	(-4.30367567531088e+000dB,1.79747445310181e+002°)
2.08929613085401e+002	(-4.30367596927371e+000dB,1.79746863116560e+002°)
2.09411245585086e+002	(-4.30367626459818e+000dB,1.79746279580878e+002°)
2.09893988362349e+002	(-4.30367656128375e+000dB,1.79745694700043e+002°)
2.10377843976644e+002	(-4.30367685933898e+000dB,1.79745108470954e+002°)
2.10862814993325e+002	(-4.30367715876920e+000dB,1.79744520890503e+002°)
2.11348903983661e+002	(-4.30367745958209e+000dB,1.79743931955576e+002°)
2.11836113524847e+002	(-4.30367776178358e+000dB,1.79743341663050e+002°)
2.12324446200018e+002	(-4.30367806537966e+000dB,1.79742750009795e+002°)
2.12813904598268e+002	(-4.30367837037725e+000dB,1.79742156992676e+002°)
2.13304491314654e+002	(-4.30367867678295e+000dB,1.79741562608548e+002°)
2.13796208950220e+002	(-4.30367898460310e+000dB,1.79740966854261e+002°)
2.14289060112002e+002	(-4.30367929384288e+000dB,1.79740369726655e+002°)
2.14783047413050e+002	(-4.30367960451341e+000dB,1.79739771222567e+002°)
2.15278173472434e+002	(-4.30367991661448e+000dB,1.79739171338822e+002°)
2.15774440915263e+002	(-4.30368023015718e+000dB,1.79738570072241e+002°)
2.16271852372698e+002	(-4.30368054514724e+000dB,1.79737967419635e+002°)
2.16770410481966e+002	(-4.30368086159031e+000dB,1.79737363377811e+002°)
2.17270117886371e+002	(-4.30368117949681e+000dB,1.79736757943566e+002°)
2.17770977235312e+002	(-4.30368149886565e+000dB,1.79736151113691e+002°)
2.18272991184296e+002	(-4.30368181971250e+000dB,1.79735542884967e+002°)
2.18776162394951e+002	(-4.30368214203877e+000dB,1.79734933254172e+002°)
2.19280493535041e+002	(-4.30368246585217e+000dB,1.79734322218073e+002°)
2.19785987278479e+002	(-4.30368279116134e+000dB,1.79733709773431e+002°)
2.20292646305342e+002	(-4.30368311797343e+000dB,1.79733095916999e+002°)
2.20800473301886e+002	(-4.30368344629254e+000dB,1.79732480645523e+002°)
2.21309470960560e+002	(-4.30368377612552e+000dB,1.79731863955742e+002°)
2.21819641980018e+002	(-4.30368410748338e+000dB,1.79731245844385e+002°)
2.22330989065136e+002	(-4.30368444037076e+000dB,1.79730626308176e+002°)
2.22843514927026e+002	(-4.30368477479243e+000dB,1.79730005343831e+002°)
2.23357222283049e+002	(-4.30368511075823e+000dB,1.79729382948059e+002°)
2.23872113856830e+002	(-4.30368544827442e+000dB,1.79728759117558e+002°)
2.24388192378273e+002	(-4.30368578734852e+000dB,1.79728133849024e+002°)
2.24905460583574e+002	(-4.30368612798951e+000dB,1.79727507139139e+002°)
2.25423921215239e+002	(-4.30368647020275e+000dB,1.79726878984583e+002°)
2.25943577022094e+002	(-4.30368681399519e+000dB,1.79726249382026e+002°)
2.26464430759302e+002	(-4.30368715937407e+000dB,1.79725618328128e+002°)
2.26986485188378e+002	(-4.30368750634583e+000dB,1.79724985819547e+002°)
2.27509743077203e+002	(-4.30368785492265e+000dB,1.79724351852927e+002°)
