1.135,-72.041,89.888,-70.566,89.895,-71.242,89.883,-71.37,89.891,-70.636,89.895,-70.47,89.897,-71.896,89.882,-70.415,89.892,-71.053,89.887,-70.59,89.897,-71.712,89.891,-70.582,89.897,-70.982,89.884,-71.707,89.881,-71.301,89.889
1.1376,-72.021,89.888,-70.546,89.895,-71.222,89.883,-71.35,89.892,-70.616,89.895,-70.45,89.898,-71.876,89.882,-70.395,89.892,-71.033,89.888,-70.57,89.897,-71.692,89.891,-70.562,89.897,-70.962,89.884,-71.687,89.881,-71.281,89.889
1.1402,-72.001,89.888,-70.526,89.896,-71.202,89.884,-71.33,89.892,-70.596,89.896,-70.43,89.898,-71.856,89.882,-70.375,89.892,-71.013,89.888,-70.55,89.897,-71.672,89.892,-70.542,89.897,-70.942,89.884,-71.667,89.881,-71.261,89.889
1.1429,-71.981,89.888,-70.506,89.896,-71.182,89.884,-71.31,89.892,-70.576,89.896,-70.41,89.898,-71.836,89.883,-70.355,89.893,-70.993,89.888,-70.53,89.897,-71.652,89.892,-70.522,89.898,-70.922,89.884,-71.647,89.881,-71.241,89.889
1.1455,-71.961,89.889,-70.486,89.896,-71.162,89.884,-71.29,89.892,-70.556,89.896,-70.39,89.898,-71.816,89.883,-70.335,89.893,-70.973,89.888,-70.51,89.897,-71.632,89.892,-70.502,89.898,-70.902,89.885,-71.627,89.881,-71.221,89.89
1.1482,-71.941,89.889,-70.466,89.896,-71.142,89.884,-71.27,89.892,-70.536,89.896,-70.37,89.898,-71.796,89.883,-70.315,89.893,-70.953,89.889,-70.49,89.898,-71.612,89.892,-70.482,89.898,-70.882,89.885,-71.607,89.882,-71.201,89.89
1.1508,-71.921,89.889,-70.446,89.896,-71.122,89.884,-71.25,89.893,-70.516,89.896,-70.35,89.899,-71.776,89.883,-70.295,89.893,-70.933,89.889,-70.47,89.898,-71.592,89.892,-70.462,89.898,-70.862,89.885,-71.587,89.882,-71.181,89.89
1.1535,-71.901,89.889,-70.426,89.897,-71.102,89.885,-71.23,89.893,-70.496,89.897,-70.33,89.899,-71.756,89.884,-70.275,89.893,-70.913,89.889,-70.45,89.898,-71.572,89.893,-70.442,89.898,-70.842,89.885,-71.567,89.882,-71.161,89.89
1.1561,-71.881,89.89,-70.406,89.897,-71.082,89.885,-71.21,89.893,-70.476,89.897,-70.31,89.899,-71.736,89.884,-70.255,89.894,-70.893,89.889,-70.43,89.898,-71.552,89.893,-70.422,89.899,-70.822,89.885,-71.547,89.882,-71.141,89.89
1.1588,-71.861,89.89,-70.386,89.897,-71.062,89.885,-71.19,89.893,-70.456,89.897,-70.29,89.899,-71.716,89.884,-70.235,89.894,-70.873,89.889,-70.41,89.898,-71.532,89.893,-70.402,89.899,-70.802,89.886,-71.527,89.883,-71.121,89.891
1.1614,-71.841,89.89,-70.366,89.897,-71.042,89.885,-71.17,89.894,-70.436,89.897,-70.27,89.899,-71.696,89.884,-70.215,89.894,-70.853,89.89,-70.39,89.899,-71.512,89.893,-70.382,89.899,-70.782,89.886,-71.507,89.883,-71.101,89.891
1.1641,-71.821,89.89,-70.346,89.897,-71.022,89.886,-71.15,89.894,-70.416,89.897,-70.25,89.9,-71.676,89.885,-70.195,89.894,-70.833,89.89,-70.37,89.899,-71.492,89.893,-70.362,89.899,-70.762,89.886,-71.487,89.883,-71.081,89.891
1.1668,-71.801,89.89,-70.326,89.898,-71.002,89.886,-71.13,89.894,-70.396,89.898,-70.23,89.9,-71.656,89.885,-70.175,89.894,-70.813,89.89,-70.35,89.899,-71.472,89.894,-70.342,89.899,-70.742,89.886,-71.467,89.883,-71.061,89.891
1.1695,-71.781,89.891,-70.306,89.898,-70.982,89.886,-71.11,89.894,-70.376,89.898,-70.21,89.9,-71.636,89.885,-70.155,89.895,-70.793,89.89,-70.33,89.899,-71.452,89.894,-70.322,89.899,-70.722,89.887,-71.447,89.884,-71.041,89.892
1.1722,-71.761,89.891,-70.286,89.898,-70.962,89.886,-71.09,89.894,-70.356,89.898,-70.19,89.9,-71.616,89.885,-70.135,89.895,-70.773,89.89,-70.31,89.899,-71.432,89.894,-70.302,89.9,-70.702,89.887,-71.427,89.884,-71.021,89.892
1.1749,-71.741,89.891,-70.266,89.898,-70.942,89.887,-71.07,89.895,-70.336,89.898,-70.17,89.9,-71.596,89.885,-70.115,89.895,-70.753,89.891,-70.29,89.9,-71.412,89.894,-70.282,89.9,-70.682,89.887,-71.407,89.884,-71.001,89.892
1.1776,-71.721,89.891,-70.246,89.898,-70.922,89.887,-71.05,89.895,-70.316,89.898,-70.15,89.901,-71.576,89.886,-70.095,89.895,-70.733,89.891,-70.27,89.9,-71.392,89.894,-70.262,89.9,-70.662,89.887,-71.387,89.884,-70.981,89.892
1.1803,-71.701,89.891,-70.226,89.899,-70.902,89.887,-71.03,89.895,-70.296,89.899,-70.13,89.901,-71.556,89.886,-70.075,89.895,-70.713,89.891,-70.25,89.9,-71.372,89.895,-70.242,89.9,-70.642,89.887,-71.367,89.885,-70.961,89.892
1.183,-71.681,89.892,-70.206,89.899,-70.882,89.887,-71.01,89.895,-70.276,89.899,-70.11,89.901,-71.536,89.886,-70.055,89.896,-70.693,89.891,-70.23,89.9,-71.352,89.895,-70.222,89.9,-70.622,89.888,-71.347,89.885,-70.941,89.893
1.1858,-71.661,89.892,-70.186,89.899,-70.862,89.887,-70.99,89.895,-70.256,89.899,-70.09,89.901,-71.516,89.886,-70.035,89.896,-70.673,89.892,-70.21,89.9,-71.332,89.895,-70.202,89.901,-70.602,89.888,-71.327,89.885,-70.921,89.893
1.1885,-71.641,89.892,-70.166,89.899,-70.842,89.888,-70.97,89.896,-70.236,89.899,-70.07,89.901,-71.496,89.887,-70.015,89.896,-70.653,89.892,-70.19,89.901,-71.312,89.895,-70.182,89.901,-70.582,89.888,-71.307,89.885,-70.901,89.893
1.1912,-71.621,89.892,-70.146,89.899,-70.822,89.888,-70.95,89.896,-70.216,89.899,-70.05,89.901,-71.476,89.887,-69.995,89.896,-70.633,89.892,-70.17,89.901,-71.292,89.896,-70.162,89.901,-70.562,89.888,-71.287,89.885,-70.881,89.893
1.194,-71.601,89.893,-70.126,89.9,-70.802,89.888,-70.93,89.896,-70.196,89.9,-70.03,89.902,-71.456,89.887,-69.975,89.896,-70.613,89.892,-70.15,89.901,-71.272,89.896,-70.142,89.901,-70.542,89.889,-71.267,89.886,-70.861,89.893
1.1967,-71.581,89.893,-70.106,89.9,-70.782,89.888,-70.91,89.896,-70.176,89.9,-70.01,89.902,-71.436,89.887,-69.955,89.897,-70.593,89.892,-70.13,89.901,-71.252,89.896,-70.122,89.901,-70.522,89.889,-71.247,89.886,-70.841,89.894
1.1995,-71.561,89.893,-70.086,89.9,-70.762,89.889,-70.89,89.896,-70.156,89.9,-69.99,89.902,-71.416,89.887,-69.935,89.897,-70.573,89.893,-70.11,89.901,-71.232,89.896,-70.102,89.902,-70.502,89.889,-71.227,89.886,-70.821,89.894
