f,mag,phase
1.07646521362966e+004,-1.98164967619881e+001,-8.71678616375812e+001
1.07894672222965e+004,-1.98381025956909e+001,-8.71752081755791e+001
1.08143395129776e+004,-1.98597007760408e+001,-8.71825345772015e+001
1.08392691402103e+004,-1.98812913408081e+001,-8.71898409196061e+001
1.08642562361689e+004,-1.99028743275643e+001,-8.71971272795462e+001
1.08893009333326e+004,-1.99244497736833e+001,-8.72043937333742e+001
1.09144033644858e+004,-1.99460177163430e+001,-8.72116403570441e+001
1.09395636627192e+004,-1.99675781925257e+001,-8.72188672261146e+001
1.09647819614301e+004,-1.99891312390198e+001,-8.72260744157514e+001
1.09900583943234e+004,-2.00106768924209e+001,-8.72332620007303e+001
1.10153930954123e+004,-2.00322151891326e+001,-8.72404300554403e+001
1.10407861990189e+004,-2.00537461653679e+001,-8.72475786538856e+001
1.10662378397749e+004,-2.00752698571500e+001,-8.72547078696890e+001
1.10917481526222e+004,-2.00967863003140e+001,-8.72618177760939e+001
1.11173172728141e+004,-2.01182955305073e+001,-8.72689084459679e+001
1.11429453359155e+004,-2.01397975831911e+001,-8.72759799518042e+001
1.11686324778038e+004,-2.01612924936412e+001,-8.72830323657256e+001
1.11943788346697e+004,-2.01827802969495e+001,-8.72900657594860e+001
1.12201845430178e+004,-2.02042610280245e+001,-8.72970802044734e+001
1.12460497396674e+004,-2.02257347215929e+001,-8.73040757717126e+001
1.12719745617533e+004,-2.02472014122003e+001,-8.73110525318676e+001
1.12979591467261e+004,-2.02686611342123e+001,-8.73180105552439e+001
1.13240036323537e+004,-2.02901139218156e+001,-8.73249499117912e+001
1.13501081567213e+004,-2.03115598090191e+001,-8.73318706711061e+001
1.13762728582324e+004,-2.03329988296546e+001,-8.73387729024342e+001
1.14024978756098e+004,-2.03544310173783e+001,-8.73456566746724e+001
1.14287833478958e+004,-2.03758564056714e+001,-8.73525220563718e+001
1.14551294144535e+004,-2.03972750278413e+001,-8.73593691157399e+001
1.14815362149669e+004,-2.04186869170224e+001,-8.73661979206425e+001
1.15080038894425e+004,-2.04400921061775e+001,-8.73730085386069e+001
1.15345325782090e+004,-2.04614906280983e+001,-8.73798010368237e+001
1.15611224219191e+004,-2.04828825154066e+001,-8.73865754821489e+001
1.15877735615494e+004,-2.05042678005554e+001,-8.73933319411070e+001
1.16144861384015e+004,-2.05256465158296e+001,-8.74000704798922e+001
1.16412602941030e+004,-2.05470186933471e+001,-8.74067911643716e+001
1.16680961706077e+004,-2.05683843650597e+001,-8.74134940600870e+001
1.16949939101968e+004,-2.05897435627541e+001,-8.74201792322572e+001
1.17219536554794e+004,-2.06110963180529e+001,-8.74268467457800e+001
1.17489755493934e+004,-2.06324426624152e+001,-8.74334966652347e+001
1.17760597352061e+004,-2.06537826271381e+001,-8.74401290548843e+001
1.18032063565153e+004,-2.06751162433569e+001,-8.74467439786769e+001
1.18304155572497e+004,-2.06964435420466e+001,-8.74533415002491e+001
1.18576874816696e+004,-2.07177645540227e+001,-8.74599216829270e+001
1.18850222743682e+004,-2.07390793099419e+001,-8.74664845897289e+001
1.19124200802718e+004,-2.07603878403029e+001,-8.74730302833669e+001
1.19398810446408e+004,-2.07816901754479e+001,-8.74795588262495e+001
1.19674053130705e+004,-2.08029863455628e+001,-8.74860702804835e+001
1.19949930314918e+004,-2.08242763806784e+001,-8.74925647078756e+001
1.20226443461721e+004,-2.08455603106712e+001,-8.74990421699350e+001
1.20503594037160e+004,-2.08668381652644e+001,-8.75055027278748e+001
1.20781383510658e+004,-2.08881099740286e+001,-8.75119464426147e+001
1.21059813355028e+004,-2.09093757663826e+001,-8.75183733747824e+001
1.21338885046478e+004,-2.09306355715945e+001,-8.75247835847158e+001
1.21618600064617e+004,-2.09518894187825e+001,-8.75311771324644e+001
1.21898959892466e+004,-2.09731373369154e+001,-8.75375540777923e+001
1.22179966016467e+004,-2.09943793548138e+001,-8.75439144801792e+001
1.22461619926485e+004,-2.10156155011509e+001,-8.75502583988224e+001
1.22743923115820e+004,-2.10368458044531e+001,-8.75565858926390e+001
1.23026877081218e+004,-2.10580702931009e+001,-8.75628970202676e+001
1.23310483322870e+004,-2.10792889953301e+001,-8.75691918400700e+001
1.23594743344431e+004,-2.11005019392318e+001,-8.75754704101332e+001
1.23879658653016e+004,-2.11217091527541e+001,-8.75817327882713e+001
1.24165230759220e+004,-2.11429106637023e+001,-8.75879790320269e+001
1.24451461177118e+004,-2.11641064997398e+001,-8.75942091986732e+001
1.24738351424274e+004,-2.11852966883890e+001,-8.76004233452158e+001
1.25025903021751e+004,-2.12064812570321e+001,-8.76066215283945e+001
1.25314117494121e+004,-2.12276602329118e+001,-8.76128038046846e+001
1.25602996369467e+004,-2.12488336431321e+001,-8.76189702302988e+001
1.25892541179396e+004,-2.12700015146591e+001,-8.76251208611897e+001
1.26182753459046e+004,-2.12911638743215e+001,-8.76312557530503e+001
1.26473634747094e+004,-2.13123207488119e+001,-8.76373749613164e+001
1.26765186585763e+004,-2.13334721646870e+001,-8.76434785411681e+001
1.27057410520833e+004,-2.13546181483687e+001,-8.76495665475313e+001
1.27350308101645e+004,-2.13757587261447e+001,-8.76556390350799e+001
1.27643880881113e+004,-2.13968939241692e+001,-8.76616960582366e+001
1.27938130415731e+004,-2.14180237684639e+001,-8.76677376711755e+001
1.28233058265581e+004,-2.14391482849184e+001,-8.76737639278226e+001
1.28528665994340e+004,-2.14602674992910e+001,-8.76797748818584e+001
1.28824955169292e+004,-2.14813814372096e+001,-8.76857705867187e+001
1.29121927361332e+004,-2.15024901241722e+001,-8.76917510955970e+001
1.29419584144977e+004,-2.15235935855478e+001,-8.76977164614452e+001
1.29717927098374e+004,-2.15446918465771e+001,-8.77036667369758e+001
1.30016957803307e+004,-2.15657849323729e+001,-8.77096019746629e+001
1.30316677845208e+004,-2.15868728679211e+001,-8.77155222267442e+001
1.30617088813162e+004,-2.16079556780815e+001,-8.77214275452223e+001
1.30918192299919e+004,-2.16290333875881e+001,-8.77273179818663e+001
1.31219989901898e+004,-2.16501060210501e+001,-8.77331935882129e+001
1.31522483219202e+004,-2.16711736029524e+001,-8.77390544155684e+001
1.31825673855619e+004,-2.16922361576565e+001,-8.77449005150101e+001
1.32129563418635e+004,-2.17132937094008e+001,-8.77507319373872e+001
1.32434153519444e+004,-2.17343462823017e+001,-8.77565487333230e+001
1.32739445772952e+004,-2.17553939003541e+001,-8.77623509532157e+001
1.33045441797787e+004,-2.17764365874319e+001,-8.77681386472404e+001
1.33352143216310e+004,-2.17974743672887e+001,-8.77739118653499e+001
1.33659551654622e+004,-2.18185072635588e+001,-8.77796706572766e+001
1.33967668742571e+004,-2.18395352997574e+001,-8.77854150725338e+001
1.34276496113764e+004,-2.18605584992815e+001,-8.77911451604166e+001
1.34586035405572e+004,-2.18815768854104e+001,-8.77968609700039e+001
1.34896288259143e+004,-2.19025904813066e+001,-8.78025625501596e+001
1.35207256319405e+004,-2.19235993100161e+001,-8.78082499495338e+001
1.35518941235081e+004,-2.19446033944691e+001,-8.78139232165639e+001
1.35831344658693e+004,-2.19656027574809e+001,-8.78195823994766e+001
1.36144468246572e+004,-2.19865974217522e+001,-8.78252275462886e+001
1.36458313658869e+004,-2.20075874098699e+001,-8.78308587048082e+001
1.36772882559562e+004,-2.20285727443076e+001,-8.78364759226366e+001
1.37088176616462e+004,-2.20495534474264e+001,-8.78420792471691e+001
1.37404197501228e+004,-2.20705295414752e+001,-8.78476687255961e+001
1.37720946889371e+004,-2.20915010485915e+001,-8.78532444049052e+001
1.38038426460265e+004,-2.21124679908023e+001,-8.78588063318817e+001
1.38356637897155e+004,-2.21334303900239e+001,-8.78643545531099e+001
1.38675582887165e+004,-2.21543882680632e+001,-8.78698891149748e+001
1.38995263121312e+004,-2.21753416466183e+001,-8.78754100636628e+001
1.39315680294507e+004,-2.21962905472783e+001,-8.78809174451634e+001
1.39636836105570e+004,-2.22172349915249e+001,-8.78864113052700e+001
1.39958732257238e+004,-2.22381750007324e+001,-8.78918916895814e+001
1.40281370456172e+004,-2.22591105961681e+001,-8.78973586435028e+001
1.40604752412968e+004,-2.22800417989937e+001,-8.79028122122471e+001
1.40928879842164e+004,-2.23009686302647e+001,-8.79082524408361e+001
1.41253754462252e+004,-2.23218911109320e+001,-8.79136793741016e+001
1.41579377995684e+004,-2.23428092618420e+001,-8.79190930566865e+001
1.41905752168885e+004,-2.23637231037370e+001,-8.79244935330461e+001
1.42232878712258e+004,-2.23846326572562e+001,-8.79298808474490e+001
1.42560759360195e+004,-2.24055379429359e+001,-8.79352550439786e+001
1.42889395851086e+004,-2.24264389812102e+001,-8.79406161665340e+001
1.43218789927330e+004,-2.24473357924115e+001,-8.79459642588310e+001
1.43548943335341e+004,-2.24682283967710e+001,-8.79512993644034e+001
1.43879857825560e+004,-2.24891168144192e+001,-8.79566215266042e+001
1.44211535152462e+004,-2.25100010653869e+001,-8.79619307886065e+001
1.44543977074568e+004,-2.25308811696049e+001,-8.79672271934043e+001
1.44877185354452e+004,-2.25517571469052e+001,-8.79725107838144e+001
1.45211161758750e+004,-2.25726290170214e+001,-8.79777816024764e+001
1.45545908058172e+004,-2.25934967995889e+001,-8.79830396918550e+001
1.45881426027510e+004,-2.26143605141459e+001,-8.79882850942400e+001
1.46217717445647e+004,-2.26352201801334e+001,-8.79935178517478e+001
1.46554784095566e+004,-2.26560758168963e+001,-8.79987380063223e+001
1.46892627764362e+004,-2.26769274436832e+001,-8.80039455997360e+001
1.47231250243247e+004,-2.26977750796477e+001,-8.80091406735912e+001
1.47570653327564e+004,-2.27186187438483e+001,-8.80143232693205e+001
1.47910838816796e+004,-2.27394584552491e+001,-8.80194934281889e+001
1.48251808514570e+004,-2.27602942327203e+001,-8.80246511912931e+001
1.48593564228675e+004,-2.27811260950388e+001,-8.80297965995639e+001
1.48936107771066e+004,-2.28019540608885e+001,-8.80349296937668e+001
1.49279440957874e+004,-2.28227781488609e+001,-8.80400505145030e+001
1.49623565609418e+004,-2.28435983774557e+001,-8.80451591022097e+001
1.49968483550212e+004,-2.28644147650809e+001,-8.80502554971624e+001
1.50314196608977e+004,-2.28852273300538e+001,-8.80553397394746e+001
1.50660706618648e+004,-2.29060360906010e+001,-8.80604118690995e+001
1.51008015416389e+004,-2.29268410648593e+001,-8.80654719258305e+001
1.51356124843595e+004,-2.29476422708758e+001,-8.80705199493027e+001
1.51705036745908e+004,-2.29684397266085e+001,-8.80755559789929e+001
1.52054752973224e+004,-2.29892334499270e+001,-8.80805800542215e+001
1.52405275379703e+004,-2.30100234586126e+001,-8.80855922141532e+001
1.52756605823781e+004,-2.30308097703591e+001,-8.80905924977974e+001
1.53108746168177e+004,-2.30515924027729e+001,-8.80955809440093e+001
1.53461698279903e+004,-2.30723713733737e+001,-8.81005575914914e+001
1.53815464030277e+004,-2.30931466995949e+001,-8.81055224787934e+001
1.54170045294930e+004,-2.31139183987842e+001,-8.81104756443142e+001
1.54525443953815e+004,-2.31346864882037e+001,-8.81154171263017e+001
1.54881661891222e+004,-2.31554509850306e+001,-8.81203469628542e+001
1.55238700995782e+004,-2.31762119063576e+001,-8.81252651919215e+001
1.55596563160481e+004,-2.31969692691935e+001,-8.81301718513052e+001
1.55955250282669e+004,-2.32177230904631e+001,-8.81350669786604e+001
1.56314764264069e+004,-2.32384733870085e+001,-8.81399506114952e+001
1.56675107010788e+004,-2.32592201755885e+001,-8.81448227871729e+001
1.57036280433328e+004,-2.32799634728799e+001,-8.81496835429120e+001
1.57398286446595e+004,-2.33007032954777e+001,-8.81545329157876e+001
1.57761126969908e+004,-2.33214396598951e+001,-8.81593709427316e+001
1.58124803927011e+004,-2.33421725825645e+001,-8.81641976605341e+001
1.58489319246084e+004,-2.33629020798376e+001,-8.81690131058437e+001
1.58854674859751e+004,-2.33836281679858e+001,-8.81738173151690e+001
1.59220872705090e+004,-2.34043508632009e+001,-8.81786103248786e+001
1.59587914723646e+004,-2.34250701815951e+001,-8.81833921712023e+001
1.59955802861439e+004,-2.34457861392018e+001,-8.81881628902321e+001
1.60324539068977e+004,-2.34664987519758e+001,-8.81929225179227e+001
1.60694125301260e+004,-2.34872080357937e+001,-8.81976710900921e+001
1.61064563517799e+004,-2.35079140064544e+001,-8.82024086424229e+001
1.61435855682621e+004,-2.35286166796796e+001,-8.82071352104626e+001
1.61808003764279e+004,-2.35493160711137e+001,-8.82118508296246e+001
1.62181009735865e+004,-2.35700121963248e+001,-8.82165555351888e+001
1.62554875575020e+004,-2.35907050708050e+001,-8.82212493623027e+001
1.62929603263944e+004,-2.36113947099703e+001,-8.82259323459818e+001
1.63305194789405e+004,-2.36320811291615e+001,-8.82306045211103e+001
1.63681652142753e+004,-2.36527643436446e+001,-8.82352659224420e+001
1.64058977319926e+004,-2.36734443686106e+001,-8.82399165846013e+001
1.64437172321465e+004,-2.36941212191767e+001,-8.82445565420835e+001
1.64816239152522e+004,-2.37147949103861e+001,-8.82491858292555e+001
1.65196179822873e+004,-2.37354654572085e+001,-8.82538044803570e+001
1.65576996346924e+004,-2.37561328745407e+001,-8.82584125295007e+001
1.65958690743727e+004,-2.37767971772068e+001,-8.82630100106732e+001
1.66341265036988e+004,-2.37974583799583e+001,-8.82675969577360e+001
1.66724721255077e+004,-2.38181164974751e+001,-8.82721734044256e+001
1.67109061431042e+004,-2.38387715443655e+001,-8.82767393843545e+001
1.67494287602615e+004,-2.38594235351664e+001,-8.82812949310121e+001
1.67880401812227e+004,-2.38800724843440e+001,-8.82858400777653e+001
1.68267406107018e+004,-2.39007184062940e+001,-8.82903748578586e+001
1.68655302538845e+004,-2.39213613153419e+001,-8.82948993044158e+001
1.69044093164297e+004,-2.39420012257437e+001,-8.82994134504398e+001
1.69433780044703e+004,-2.39626381516857e+001,-8.83039173288135e+001
1.69824365246145e+004,-2.39832721072854e+001,-8.83084109723008e+001
1.70215850839466e+004,-2.40039031065915e+001,-8.83128944135468e+001
1.70608238900283e+004,-2.40245311635843e+001,-8.83173676850789e+001
1.71001531508999e+004,-2.40451562921763e+001,-8.83218308193069e+001
1.71395730750813e+004,-2.40657785062122e+001,-8.83262838485243e+001
1.71790838715729e+004,-2.40863978194694e+001,-8.83307268049081e+001
1.72186857498571e+004,-2.41070142456586e+001,-8.83351597205205e+001
1.72583789198990e+004,-2.41276277984236e+001,-8.83395826273086e+001
1.72981635921480e+004,-2.41482384913420e+001,-8.83439955571054e+001
1.73380399775384e+004,-2.41688463379257e+001,-8.83483985416306e+001
1.73780082874907e+004,-2.41894513516207e+001,-8.83527916124909e+001
1.74180687339131e+004,-2.42100535458079e+001,-8.83571748011807e+001
1.74582215292020e+004,-2.42306529338032e+001,-8.83615481390829e+001
1.74984668862435e+004,-2.42512495288580e+001,-8.83659116574693e+001
1.75388050184146e+004,-2.42718433441595e+001,-8.83702653875011e+001
1.75792361395839e+004,-2.42924343928306e+001,-8.83746093602300e+001
1.76197604641132e+004,-2.43130226879311e+001,-8.83789436065983e+001
1.76603782068586e+004,-2.43336082424572e+001,-8.83832681574394e+001
1.77010895831711e+004,-2.43541910693420e+001,-8.83875830434791e+001
1.77418948088986e+004,-2.43747711814563e+001,-8.83918882953354e+001
1.77827941003861e+004,-2.43953485916084e+001,-8.83961839435195e+001
1.78237876744778e+004,-2.44159233125446e+001,-8.84004700184365e+001
1.78648757485174e+004,-2.44364953569494e+001,-8.84047465503851e+001
1.79060585403498e+004,-2.44570647374461e+001,-8.84090135695597e+001
1.79473362683221e+004,-2.44776314665968e+001,-8.84132711060495e+001
1.79887091512847e+004,-2.44981955569028e+001,-8.84175191898397e+001
1.80301774085925e+004,-2.45187570208051e+001,-8.84217578508120e+001
1.80717412601061e+004,-2.45393158706845e+001,-8.84259871187455e+001
1.81134009261929e+004,-2.45598721188617e+001,-8.84302070233165e+001
1.81551566277282e+004,-2.45804257775983e+001,-8.84344175940998e+001
1.81970085860967e+004,-2.46009768590963e+001,-8.84386188605685e+001
1.82389570231932e+004,-2.46215253754989e+001,-8.84428108520952e+001
1.82810021614242e+004,-2.46420713388906e+001,-8.84469935979523e+001
1.83231442237089e+004,-2.46626147612976e+001,-8.84511671273122e+001
1.83653834334802e+004,-2.46831556546881e+001,-8.84553314692485e+001
1.84077200146863e+004,-2.47036940309724e+001,-8.84594866527361e+001
1.84501541917915e+004,-2.47242299020033e+001,-8.84636327066516e+001
1.84926861897775e+004,-2.47447632795766e+001,-8.84677696597740e+001
1.85353162341449e+004,-2.47652941754311e+001,-8.84718975407854e+001
1.85780445509137e+004,-2.47858226012491e+001,-8.84760163782713e+001
1.86208713666254e+004,-2.48063485686563e+001,-8.84801262007210e+001
1.86637969083434e+004,-2.48268720892226e+001,-8.84842270365284e+001
1.87068214036547e+004,-2.48473931744622e+001,-8.84883189139922e+001
1.87499450806709e+004,-2.48679118358336e+001,-8.84924018613165e+001
1.87931681680294e+004,-2.48884280847403e+001,-8.84964759066116e+001
1.88364908948947e+004,-2.49089419325307e+001,-8.85005410778940e+001
1.88799134909596e+004,-2.49294533904987e+001,-8.85045974030873e+001
1.89234361864464e+004,-2.49499624698838e+001,-8.85086449100223e+001
1.89670592121081e+004,-2.49704691818714e+001,-8.85126836264381e+001
1.90107827992297e+004,-2.49909735375930e+001,-8.85167135799815e+001
1.90546071796291e+004,-2.50114755481266e+001,-8.85207347982088e+001
1.90985325856590e+004,-2.50319752244969e+001,-8.85247473085853e+001
1.91425592502075e+004,-2.50524725776757e+001,-8.85287511384860e+001
1.91866874066995e+004,-2.50729676185819e+001,-8.85327463151968e+001
1.92309172890982e+004,-2.50934603580819e+001,-8.85367328659134e+001
1.92752491319060e+004,-2.51139508069899e+001,-8.85407108177433e+001
1.93196831701658e+004,-2.51344389760683e+001,-8.85446801977057e+001
1.93642196394627e+004,-2.51549248760275e+001,-8.85486410327315e+001
1.94088587759244e+004,-2.51754085175268e+001,-8.85525933496646e+001
1.94536008162232e+004,-2.51958899111739e+001,-8.85565371752615e+001
1.94984459975770e+004,-2.52163690675259e+001,-8.85604725361925e+001
1.95433945577505e+004,-2.52368459970890e+001,-8.85643994590419e+001
1.95884467350564e+004,-2.52573207103193e+001,-8.85683179703080e+001
1.96336027683570e+004,-2.52777932176222e+001,-8.85722280964040e+001
1.96788628970650e+004,-2.52982635293537e+001,-8.85761298636584e+001
1.97242273611450e+004,-2.53187316558198e+001,-8.85800232983153e+001
1.97696964011151e+004,-2.53391976072772e+001,-8.85839084265351e+001
1.98152702580475e+004,-2.53596613939334e+001,-8.85877852743945e+001
1.98609491735702e+004,-2.53801230259469e+001,-8.85916538678872e+001
1.99067333898683e+004,-2.54005825134277e+001,-8.85955142329245e+001
1.99526231496853e+004,-2.54210398664370e+001,-8.85993663953350e+001
1.99986186963239e+004,-2.54414950949881e+001,-8.86032103808662e+001
2.00447202736481e+004,-2.54619482090462e+001,-8.86070462151838e+001
2.00909281260837e+004,-2.54823992185289e+001,-8.86108739238724e+001
2.01372424986203e+004,-2.55028481333061e+001,-8.86146935324365e+001
2.01836636368120e+004,-2.55232949632006e+001,-8.86185050663003e+001
2.02301917867791e+004,-2.55437397179881e+001,-8.86223085508081e+001
2.02768271952092e+004,-2.55641824073975e+001,-8.86261040112249e+001
2.03235701093586e+004,-2.55846230411112e+001,-8.86298914727372e+001
2.03704207770536e+004,-2.56050616287653e+001,-8.86336709604527e+001
2.04173794466917e+004,-2.56254981799497e+001,-8.86374424994007e+001
2.04644463672431e+004,-2.56459327042086e+001,-8.86412061145331e+001
2.05116217882520e+004,-2.56663652110403e+001,-8.86449618307246e+001
2.05589059598378e+004,-2.56867957098979e+001,-8.86487096727726e+001
2.06062991326963e+004,-2.57072242101892e+001,-8.86524496653979e+001
2.06538015581016e+004,-2.57276507212772e+001,-8.86561818332457e+001
2.07014134879067e+004,-2.57480752524799e+001,-8.86599062008848e+001
2.07491351745454e+004,-2.57684978130710e+001,-8.86636227928088e+001
2.07969668710332e+004,-2.57889184122798e+001,-8.86673316334363e+001
2.08449088309692e+004,-2.58093370592916e+001,-8.86710327471113e+001
2.08929613085367e+004,-2.58297537632476e+001,-8.86747261581033e+001
2.09411245585052e+004,-2.58501685332457e+001,-8.86784118906080e+001
2.09893988362315e+004,-2.58705813783401e+001,-8.86820899687476e+001
2.10377843976610e+004,-2.58909923075420e+001,-8.86857604165712e+001
2.10862814993291e+004,-2.59114013298193e+001,-8.86894232580548e+001
2.11348903983627e+004,-2.59318084540974e+001,-8.86930785171022e+001
2.11836113524812e+004,-2.59522136892590e+001,-8.86967262175449e+001
2.12324446199984e+004,-2.59726170441444e+001,-8.87003663831429e+001
2.12813904598233e+004,-2.59930185275518e+001,-8.87039990375847e+001
2.13304491314619e+004,-2.60134181482374e+001,-8.87076242044878e+001
2.13796208950185e+004,-2.60338159149158e+001,-8.87112419073988e+001
2.14289060111967e+004,-2.60542118362598e+001,-8.87148521697944e+001
2.14783047413015e+004,-2.60746059209010e+001,-8.87184550150810e+001
2.15278173472399e+004,-2.60949981774300e+001,-8.87220504665954e+001
2.15774440915228e+004,-2.61153886143963e+001,-8.87256385476053e+001
2.16271852372663e+004,-2.61357772403086e+001,-8.87292192813095e+001
2.16770410481931e+004,-2.61561640636354e+001,-8.87327926908377e+001
2.17270117886335e+004,-2.61765490928045e+001,-8.87363587992517e+001
2.17770977235277e+004,-2.61969323362037e+001,-8.87399176295453e+001
2.18272991184261e+004,-2.62173138021811e+001,-8.87434692046450e+001
2.18776162394916e+004,-2.62376934990447e+001,-8.87470135474095e+001
2.19280493535005e+004,-2.62580714350631e+001,-8.87505506806310e+001
2.19785987278443e+004,-2.62784476184657e+001,-8.87540806270346e+001
2.20292646305306e+004,-2.62988220574426e+001,-8.87576034092795e+001
2.20800473301850e+004,-2.63191947601449e+001,-8.87611190499591e+001
2.21309470960524e+004,-2.63395657346851e+001,-8.87646275716007e+001
2.21819641979982e+004,-2.63599349891369e+001,-8.87681289966666e+001
2.22330989065100e+004,-2.63803025315357e+001,-8.87716233475540e+001
2.22843514926990e+004,-2.64006683698788e+001,-8.87751106465953e+001
2.23357222283013e+004,-2.64210325121254e+001,-8.87785909160585e+001
2.23872113856794e+004,-2.64413949661969e+001,-8.87820641781479e+001
2.24388192378236e+004,-2.64617557399770e+001,-8.87855304550039e+001
2.24905460583538e+004,-2.64821148413119e+001,-8.87889897687033e+001
2.25423921215202e+004,-2.65024722780107e+001,-8.87924421412599e+001
2.25943577022057e+004,-2.65228280578452e+001,-8.87958875946245e+001
2.26464430759265e+004,-2.65431821885505e+001,-8.87993261506858e+001
2.26986485188341e+004,-2.65635346778249e+001,-8.88027578312698e+001
2.27509743077166e+004,-2.65838855333299e+001,-8.88061826581409e+001
2.28034207200001e+004,-2.66042347626910e+001,-8.88096006530019e+001
2.28559880337502e+004,-2.66245823734973e+001,-8.88130118374940e+001
2.29086765276736e+004,-2.66449283733019e+001,-8.88164162331975e+001
2.29614864811195e+004,-2.66652727696222e+001,-8.88198138616321e+001
2.30144181740809e+004,-2.66856155699396e+001,-8.88232047442570e+001
2.30674718871965e+004,-2.67059567817003e+001,-8.88265889024712e+001
2.31206479017518e+004,-2.67262964123152e+001,-8.88299663576140e+001
2.31739464996806e+004,-2.67466344691599e+001,-8.88333371309648e+001
2.32273679635669e+004,-2.67669709595750e+001,-8.88367012437443e+001
2.32809125766459e+004,-2.67873058908664e+001,-8.88400587171134e+001
2.33345806228058e+004,-2.68076392703053e+001,-8.88434095721747e+001
2.33883723865893e+004,-2.68279711051285e+001,-8.88467538299729e+001
2.34422881531950e+004,-2.68483014025386e+001,-8.88500915114935e+001
2.34963282084788e+004,-2.68686301697037e+001,-8.88534226376649e+001
2.35504928389558e+004,-2.68889574137582e+001,-8.88567472293577e+001
2.36047823318015e+004,-2.69092831418029e+001,-8.88600653073850e+001
2.36591969748533e+004,-2.69296073609044e+001,-8.88633768925028e+001
2.37137370566122e+004,-2.69499300780964e+001,-8.88666820054109e+001
2.37684028662444e+004,-2.69702513003790e+001,-8.88699806667518e+001
2.38231946935826e+004,-2.69905710347191e+001,-8.88732728971122e+001
2.38781128291274e+004,-2.70108892880508e+001,-8.88765587170229e+001
2.39331575640495e+004,-2.70312060672752e+001,-8.88798381469589e+001
2.39883291901905e+004,-2.70515213792609e+001,-8.88831112073397e+001
2.40436280000650e+004,-2.70718352308439e+001,-8.88863779185294e+001
2.40990542868616e+004,-2.70921476288279e+001,-8.88896383008374e+001
2.41546083444450e+004,-2.71124585799843e+001,-8.88928923745188e+001
2.42102904673574e+004,-2.71327680910525e+001,-8.88961401597737e+001
2.42661009508197e+004,-2.71530761687402e+001,-8.88993816767483e+001
2.43220400907337e+004,-2.71733828197231e+001,-8.89026169455353e+001
2.43781081836831e+004,-2.71936880506454e+001,-8.89058459861729e+001
2.44343055269353e+004,-2.72139918681201e+001,-8.89090688186464e+001
2.44906324184430e+004,-2.72342942787286e+001,-8.89122854628886e+001
2.45470891568458e+004,-2.72545952890215e+001,-8.89154959387782e+001
2.46036760414718e+004,-2.72748949055182e+001,-8.89187002661423e+001
2.46603933723389e+004,-2.72951931347074e+001,-8.89218984647548e+001
2.47172414501568e+004,-2.73154899830471e+001,-8.89250905543385e+001
2.47742205763283e+004,-2.73357854569648e+001,-8.89282765545630e+001
2.48313310529512e+004,-2.73560795628575e+001,-8.89314564850474e+001
2.48885731828194e+004,-2.73763723070923e+001,-8.89346303653588e+001
2.49459472694250e+004,-2.73966636960059e+001,-8.89377982150133e+001
2.50034536169597e+004,-2.74169537359052e+001,-8.89409600534762e+001
2.50610925303166e+004,-2.74372424330673e+001,-8.89441159001618e+001
2.51188643150912e+004,-2.74575297937397e+001,-8.89472657744344e+001
2.51767692775839e+004,-2.74778158241403e+001,-8.89504096956075e+001
2.52348077248011e+004,-2.74981005304579e+001,-8.89535476829453e+001
2.52929799644568e+004,-2.75183839188516e+001,-8.89566797556618e+001
2.53512863049744e+004,-2.75386659954520e+001,-8.89598059329218e+001
2.54097270554884e+004,-2.75589467663603e+001,-8.89629262338403e+001
2.54683025258457e+004,-2.75792262376492e+001,-8.89660406774839e+001
2.55270130266078e+004,-2.75995044153627e+001,-8.89691492828702e+001
2.55858588690518e+004,-2.76197813055161e+001,-8.89722520689680e+001
2.56448403651725e+004,-2.76400569140964e+001,-8.89753490546977e+001
2.57039578276839e+004,-2.76603312470627e+001,-8.89784402589319e+001
2.57632115700210e+004,-2.76806043103454e+001,-8.89815257004951e+001
2.58226019063412e+004,-2.77008761098474e+001,-8.89846053981643e+001
2.58821291515262e+004,-2.77211466514436e+001,-8.89876793706686e+001
2.59417936211834e+004,-2.77414159409812e+001,-8.89907476366902e+001
2.60015956316479e+004,-2.77616839842798e+001,-8.89938102148641e+001
2.60615354999842e+004,-2.77819507871316e+001,-8.89968671237789e+001
2.61216135439873e+004,-2.78022163553016e+001,-8.89999183819760e+001
2.61818300821850e+004,-2.78224806945274e+001,-8.90029640079510e+001
2.62421854338396e+004,-2.78427438105198e+001,-8.90060040201528e+001
2.63026799189490e+004,-2.78630057089625e+001,-8.90090384369848e+001
2.63633138582489e+004,-2.78832663955126e+001,-8.90120672768045e+001
2.64240875732146e+004,-2.79035258758004e+001,-8.90150905579239e+001
2.64850013860621e+004,-2.79237841554298e+001,-8.90181082986094e+001
2.65460556197505e+004,-2.79440412399781e+001,-8.90211205170830e+001
2.66072505979832e+004,-2.79642971349966e+001,-8.90241272315212e+001
2.66685866452099e+004,-2.79845518460103e+001,-8.90271284600559e+001
2.67300640866282e+004,-2.80048053785182e+001,-8.90301242207750e+001
2.67916832481854e+004,-2.80250577379935e+001,-8.90331145317211e+001
2.68534444565801e+004,-2.80453089298834e+001,-8.90360994108940e+001
2.69153480392642e+004,-2.80655589596097e+001,-8.90390788762489e+001
