Freq.	V(vout)
1.29121927361353e-002	(-2.57270031857453e-009dB,-1.39451681545947e-003°)
1.29419584144998e-002	(-2.58457601132866e-009dB,-1.39773150872253e-003°)
1.29717927098395e-002	(-2.59650570642094e-009dB,-1.40095361261892e-003°)
1.30016957803328e-002	(-2.60849422548873e-009dB,-1.40418314423190e-003°)
1.30316677845229e-002	(-2.62053288958480e-009dB,-1.40742012068412e-003°)
1.30617088813183e-002	(-2.63262941332890e-009dB,-1.41066455913772e-003°)
1.30918192299940e-002	(-2.64477993941117e-009dB,-1.41391647679438e-003°)
1.31219989901920e-002	(-2.65698639648652e-009dB,-1.41717589089545e-003°)
1.31522483219223e-002	(-2.66925071320991e-009dB,-1.42044281872201e-003°)
1.31825673855640e-002	(-2.68157385390879e-009dB,-1.42371727759500e-003°)
1.32129563418657e-002	(-2.69394810396343e-009dB,-1.42699928487526e-003°)
1.32434153519466e-002	(-2.70638407097597e-009dB,-1.43028885796368e-003°)
1.32739445772973e-002	(-2.71887693330907e-009dB,-1.43358601430124e-003°)
1.33045441797808e-002	(-2.73142669096273e-009dB,-1.43689077136913e-003°)
1.33352143216332e-002	(-2.74403527259189e-009dB,-1.44020314668886e-003°)
1.33659551654643e-002	(-2.75669978521414e-009dB,-1.44352315782229e-003°)
1.33967668742593e-002	(-2.76942312181189e-009dB,-1.44685082237182e-003°)
1.34276496113786e-002	(-2.78220721104007e-009dB,-1.45018615798036e-003°)
1.34586035405594e-002	(-2.79504915991629e-009dB,-1.45352918233156e-003°)
1.34896288259164e-002	(-2.80795089709547e-009dB,-1.45687991314978e-003°)
1.35207256319427e-002	(-2.82091242257761e-009dB,-1.46023836820028e-003°)
1.35518941235103e-002	(-2.83393180770778e-009dB,-1.46360456528923e-003°)
1.35831344658714e-002	(-2.84701194546839e-009dB,-1.46697852226389e-003°)
1.36144468246594e-002	(-2.86015476451436e-009dB,-1.47036025701264e-003°)
1.36458313658892e-002	(-2.87335158589850e-009dB,-1.47374978746511e-003°)
1.36772882559584e-002	(-2.88662073184267e-009dB,-1.47714713159223e-003°)
1.37088176616484e-002	(-2.89994580877994e-009dB,-1.48055230740640e-003°)
1.37404197501251e-002	(-2.91333067402018e-009dB,-1.48396533296152e-003°)
1.37720946889394e-002	(-2.92677918487325e-009dB,-1.48738622635310e-003°)
1.38038426460288e-002	(-2.94028748402930e-009dB,-1.49081500571839e-003°)
1.38356637897177e-002	(-2.95385846447071e-009dB,-1.49425168923643e-003°)
1.38675582887188e-002	(-2.96749309052495e-009dB,-1.49769629512818e-003°)
1.38995263121334e-002	(-2.98118846920963e-009dB,-1.50114884165659e-003°)
1.39315680294529e-002	(-2.99495038648955e-009dB,-1.50460934712673e-003°)
1.39636836105593e-002	(-3.00877402072736e-009dB,-1.50807782988584e-003°)
1.39958732257261e-002	(-3.02266130057802e-009dB,-1.51155430832347e-003°)
1.40281370456195e-002	(-3.03661415469645e-009dB,-1.51503880087158e-003°)
1.40604752412990e-002	(-3.05062969010024e-009dB,-1.51853132600459e-003°)
1.40928879842186e-002	(-3.06471079977181e-009dB,-1.52203190223952e-003°)
1.41253754462274e-002	(-3.07885748371115e-009dB,-1.52554054813608e-003°)
1.41579377995707e-002	(-3.09306684893586e-009dB,-1.52905728229676e-003°)
1.41905752168908e-002	(-3.10734468141075e-009dB,-1.53258212336694e-003°)
1.42232878712281e-002	(-3.12168712382594e-009dB,-1.53611509003497e-003°)
1.42560759360218e-002	(-3.13609514050890e-009dB,-1.53965620103229e-003°)
1.42889395851109e-002	(-3.15056969578710e-009dB,-1.54320547513351e-003°)
1.43218789927353e-002	(-3.16511657562535e-009dB,-1.54676293115654e-003°)
1.43548943335364e-002	(-3.17972420809403e-009dB,-1.55032858796266e-003°)
1.43879857825583e-002	(-3.19439934348542e-009dB,-1.55390246445661e-003°)
1.44211535152486e-002	(-3.20914391045446e-009dB,-1.55748457958674e-003°)
1.44543977074592e-002	(-3.22396080198354e-009dB,-1.56107495234507e-003°)
1.44877185354475e-002	(-3.23884037479799e-009dB,-1.56467360176739e-003°)
1.45211161758773e-002	(-3.25378937919009e-009dB,-1.56828054693339e-003°)
1.45545908058195e-002	(-3.26880974381476e-009dB,-1.57189580696672e-003°)
1.45881426027534e-002	(-3.28389857568961e-009dB,-1.57551940103515e-003°)
1.46217717445671e-002	(-3.29905491048717e-009dB,-1.57915134835059e-003°)
1.46554784095590e-002	(-3.31428260551731e-009dB,-1.58279166816929e-003°)
1.46892627764385e-002	(-3.32958069645256e-009dB,-1.58644037979184e-003°)
1.47231250243271e-002	(-3.34494725463799e-009dB,-1.59009750256336e-003°)
1.47570653327588e-002	(-3.36038903036587e-009dB,-1.59376305587355e-003°)
1.47910838816819e-002	(-3.37589927334393e-009dB,-1.59743705915680e-003°)
1.48251808514594e-002	(-3.39148184088203e-009dB,-1.60111953189232e-003°)
1.48593564228699e-002	(-3.40713576865272e-009dB,-1.60481049360420e-003°)
1.48936107771090e-002	(-3.42286298531092e-009dB,-1.60850996386157e-003°)
1.49279440957898e-002	(-3.43865963354677e-009dB,-1.61221796227864e-003°)
1.49623565609442e-002	(-3.45453439230747e-009dB,-1.61593450851484e-003°)
1.49968483550236e-002	(-3.47047954697328e-009dB,-1.61965962227495e-003°)
1.50314196609001e-002	(-3.48649895485408e-009dB,-1.62339332330915e-003°)
1.50660706618673e-002	(-3.50259068729493e-009dB,-1.62713563141313e-003°)
1.51008015416413e-002	(-3.51875860160570e-009dB,-1.63088656642826e-003°)
1.51356124843619e-002	(-3.53500076913145e-009dB,-1.63464614824160e-003°)
1.51705036745932e-002	(-3.55131622554472e-009dB,-1.63841439678610e-003°)
1.52054752973248e-002	(-3.56771172113778e-009dB,-1.64219133204062e-003°)
1.52405275379728e-002	(-3.58417761263596e-009dB,-1.64597697403012e-003°)
1.52756605823806e-002	(-3.60072257898645e-009dB,-1.64977134282567e-003°)
1.53108746168202e-002	(-3.61733986989700e-009dB,-1.65357445854465e-003°)
1.53461698279928e-002	(-3.63403912864228e-009dB,-1.65738634135079e-003°)
1.53815464030302e-002	(-3.65081360493001e-009dB,-1.66120701145433e-003°)
1.54170045294954e-002	(-3.66766426308766e-009dB,-1.66503648911207e-003°)
1.54525443953840e-002	(-3.68459399609763e-009dB,-1.66887479462753e-003°)
1.54881661891247e-002	(-3.70159894665006e-009dB,-1.67272194835101e-003°)
1.55238700995807e-002	(-3.71868297205482e-009dB,-1.67657797067974e-003°)
1.55596563160506e-002	(-3.73585282260417e-009dB,-1.68044288205797e-003°)
1.55955250282694e-002	(-3.75309596204104e-009dB,-1.68431670297708e-003°)
1.56314764264094e-002	(-3.77041721200277e-009dB,-1.68819945397567e-003°)
1.56675107010813e-002	(-3.78782139412670e-009dB,-1.69209115563971e-003°)
1.57036280433354e-002	(-3.80530368677548e-009dB,-1.69599182860261e-003°)
1.57398286446620e-002	(-3.82286794725900e-009dB,-1.69990149354535e-003°)
1.57761126969933e-002	(-3.84051610423218e-009dB,-1.70382017119659e-003°)
1.58124803927037e-002	(-3.85824140740275e-009dB,-1.70774788233276e-003°)
1.58489319246110e-002	(-3.87604964273552e-009dB,-1.71168464777820e-003°)
1.58854674859776e-002	(-3.89393984590301e-009dB,-1.71563048840525e-003°)
1.59220872705115e-002	(-3.91191683854258e-009dB,-1.71958542513435e-003°)
1.59587914723672e-002	(-3.92997290603447e-009dB,-1.72354947893420e-003°)
1.59955802861465e-002	(-3.94811190568857e-009dB,-1.72752267082181e-003°)
1.60324539069002e-002	(-3.96633576615979e-009dB,-1.73150502186264e-003°)
1.60694125301286e-002	(-3.98464448744815e-009dB,-1.73549655317073e-003°)
1.61064563517825e-002	(-4.00303421224378e-009dB,-1.73949728590878e-003°)
1.61435855682647e-002	(-4.02151554814881e-009dB,-1.74350724128827e-003°)
1.61808003764305e-002	(-4.04007595890618e-009dB,-1.74752644056959e-003°)
1.62181009735891e-002	(-4.05872412346308e-009dB,-1.75155490506214e-003°)
1.62554875575047e-002	(-4.07745618450965e-009dB,-1.75559265612442e-003°)
1.62929603263971e-002	(-4.09627792801069e-009dB,-1.75963971516420e-003°)
1.63305194789432e-002	(-4.11518356800140e-009dB,-1.76369610363858e-003°)
1.63681652142779e-002	(-4.13418081910153e-009dB,-1.76776184305413e-003°)
1.64058977319952e-002	(-4.15326293101879e-009dB,-1.77183695496699e-003°)
1.64437172321491e-002	(-4.17243376106305e-009dB,-1.77592146098300e-003°)
1.64816239152549e-002	(-4.19169041625193e-009dB,-1.78001538275780e-003°)
1.65196179822900e-002	(-4.21104061120515e-009dB,-1.78411874199697e-003°)
1.65576996346951e-002	(-4.23047566697550e-009dB,-1.78823156045610e-003°)
1.65958690743754e-002	(-4.25000715549261e-009dB,-1.79235385994094e-003°)
1.66341265037015e-002	(-4.26962254049939e-009dB,-1.79648566230752e-003°)
1.66724721255104e-002	(-4.28933146527052e-009dB,-1.80062698946225e-003°)
1.67109061431069e-002	(-4.30913007249612e-009dB,-1.80477786336202e-003°)
1.67494287602642e-002	(-4.32901932650367e-009dB,-1.80893830601436e-003°)
1.67880401812254e-002	(-4.34900115594810e-009dB,-1.81310833947752e-003°)
1.68267406107045e-002	(-4.36907556082942e-009dB,-1.81728798586060e-003°)
1.68655302538872e-002	(-4.38924157682015e-009dB,-1.82147726732368e-003°)
1.69044093164324e-002	(-4.40950306123016e-009dB,-1.82567620607790e-003°)
1.69433780044731e-002	(-4.42985615674959e-009dB,-1.82988482438562e-003°)
1.69824365246172e-002	(-4.45030182770591e-009dB,-1.83410314456051e-003°)
1.70215850839493e-002	(-4.47084296708151e-009dB,-1.83833118896769e-003°)
1.70608238900310e-002	(-4.49147861054893e-009dB,-1.84256898002383e-003°)
1.71001531509027e-002	(-4.51221261541804e-009dB,-1.84681654019728e-003°)
1.71395730750841e-002	(-4.53303823139656e-009dB,-1.85107389200817e-003°)
1.71790838715757e-002	(-4.55396028012185e-009dB,-1.85534105802857e-003°)
1.72186857498599e-002	(-4.57498165457629e-009dB,-1.85961806088256e-003°)
1.72583789199018e-002	(-4.59610139043242e-009dB,-1.86390492324638e-003°)
1.72981635921508e-002	(-4.61731563038038e-009dB,-1.86820166784856e-003°)
1.73380399775412e-002	(-4.63862919605750e-009dB,-1.87250831747000e-003°)
1.73780082874935e-002	(-4.66004015880884e-009dB,-1.87682489494413e-003°)
1.74180687339159e-002	(-4.68154755430694e-009dB,-1.88115142315702e-003°)
1.74582215292048e-002	(-4.70315620418914e-009dB,-1.88548792504748e-003°)
1.74984668862464e-002	(-4.72486610845544e-009dB,-1.88983442360723e-003°)
1.75388050184174e-002	(-4.74667437412343e-009dB,-1.89419094188096e-003°)
1.75792361395867e-002	(-4.76858485850299e-009dB,-1.89855750296649e-003°)
1.76197604641161e-002	(-4.79059563293918e-009dB,-1.90293413001491e-003°)
1.76603782068614e-002	(-4.81270669743201e-009dB,-1.90732084623065e-003°)
1.77010895831740e-002	(-4.83491901630893e-009dB,-1.91171767487164e-003°)
1.77418948089014e-002	(-4.85723933986223e-009dB,-1.91612463924944e-003°)
1.77827941003890e-002	(-4.87965898914469e-009dB,-1.92054176272932e-003°)
1.78237876744807e-002	(-4.90218182146619e-009dB,-1.92496906873044e-003°)
1.78648757485203e-002	(-4.92481265846406e-009dB,-1.92940658072593e-003°)
1.79060585403527e-002	(-4.94754282119111e-009dB,-1.93385432224304e-003°)
1.79473362683250e-002	(-4.97037905993960e-009dB,-1.93831231686325e-003°)
1.79887091512877e-002	(-4.99332233903699e-009dB,-1.94278058822241e-003°)
1.80301774085955e-002	(-5.01636783684596e-009dB,-1.94725916001084e-003°)
1.80717412601090e-002	(-5.03952230365877e-009dB,-1.95174805597350e-003°)
1.81134009261958e-002	(-5.06278477514797e-009dB,-1.95624729991005e-003°)
1.81551566277311e-002	(-5.08615332265861e-009dB,-1.96075691567504e-003°)
1.81970085860996e-002	(-5.10962891051816e-009dB,-1.96527692717800e-003°)
1.82389570231961e-002	(-5.13321539603649e-009dB,-1.96980735838359e-003°)
1.82810021614272e-002	(-5.15690795757627e-009dB,-1.97434823331170e-003°)
1.83231442237119e-002	(-5.18071238110231e-009dB,-1.97889957603760e-003°)
1.83653834334832e-002	(-5.20462673795966e-009dB,-1.98346141069205e-003°)
1.84077200146893e-002	(-5.22864909949339e-009dB,-1.98803376146145e-003°)
1.84501541917945e-002	(-5.25278428734085e-009dB,-1.99261665258794e-003°)
1.84926861897805e-002	(-5.27703133717457e-009dB,-1.99721010836956e-003°)
1.85353162341479e-002	(-5.30138639168467e-009dB,-2.00181415316035e-003°)
1.85780445509167e-002	(-5.32585620116343e-009dB,-2.00642881137050e-003°)
1.86208713666284e-002	(-5.35044172993831e-009dB,-2.01105410746648e-003°)
1.86637969083464e-002	(-5.37513622771705e-009dB,-2.01569006597113e-003°)
1.87068214036577e-002	(-5.39994644479193e-009dB,-2.02033671146384e-003°)
1.87499450806739e-002	(-5.42487334549039e-009dB,-2.02499406858068e-003°)
1.87931681680324e-002	(-5.44991210817513e-009dB,-2.02966216201448e-003°)
1.88364908948977e-002	(-5.47506755448345e-009dB,-2.03434101651502e-003°)
1.88799134909627e-002	(-5.50033679143298e-009dB,-2.03903065688910e-003°)
1.89234361864495e-002	(-5.52572753364345e-009dB,-2.04373110800074e-003°)
1.89670592121112e-002	(-5.55123110216764e-009dB,-2.04844239477126e-003°)
1.90107827992327e-002	(-5.57685714028024e-009dB,-2.05316454217944e-003°)
1.90546071796322e-002	(-5.60259696903405e-009dB,-2.05789757526163e-003°)
1.90985325856621e-002	(-5.62846023170373e-009dB,-2.06264151911190e-003°)
1.91425592502106e-002	(-5.65443921366955e-009dB,-2.06739639888217e-003°)
1.91866874067026e-002	(-5.68053970089631e-009dB,-2.07216223978233e-003°)
1.92309172891013e-002	(-5.70675880040161e-009dB,-2.07693906708041e-003°)
1.92752491319091e-002	(-5.73309940516786e-009dB,-2.08172690610266e-003°)
1.93196831701690e-002	(-5.75956151519506e-009dB,-2.08652578223373e-003°)
1.93642196394658e-002	(-5.78614513048320e-009dB,-2.09133572091679e-003°)
1.94088587759275e-002	(-5.81285314401469e-009dB,-2.09615674765364e-003°)
1.94536008162263e-002	(-5.83968362713460e-009dB,-2.10098888800490e-003°)
1.94984459975802e-002	(-5.86663850849787e-009dB,-2.10583216759009e-003°)
1.95433945577537e-002	(-5.89371875243195e-009dB,-2.11068661208780e-003°)
1.95884467350596e-002	(-5.92092243028192e-009dB,-2.11555224723581e-003°)
1.96336027683602e-002	(-5.94825725666751e-009dB,-2.12042909883122e-003°)
1.96788628970682e-002	(-5.97571069533166e-009dB,-2.12531719273064e-003°)
1.97242273611482e-002	(-6.00329238954904e-009dB,-2.13021655485023e-003°)
1.97696964011183e-002	(-6.03100233931964e-009dB,-2.13512721116593e-003°)
1.98152702580507e-002	(-6.05883861598854e-009dB,-2.14004918771355e-003°)
1.98609491735734e-002	(-6.08680604119308e-009dB,-2.14498251058892e-003°)
1.99067333898716e-002	(-6.11490268627831e-009dB,-2.14992720594804e-003°)
1.99526231496885e-002	(-6.14312662258930e-009dB,-2.15488330000717e-003°)
1.99986186963271e-002	(-6.17148074310847e-009dB,-2.15985081904304e-003°)
2.00447202736513e-002	(-6.19996794081821e-009dB,-2.16482978939294e-003°)
2.00909281260870e-002	(-6.22858628706358e-009dB,-2.16982023745487e-003°)
2.01372424986236e-002	(-6.25733771049954e-009dB,-2.17482218968770e-003°)
2.01836636368153e-002	(-6.28621835381619e-009dB,-2.17983567261127e-003°)
2.02301917867824e-002	(-6.31523689596077e-009dB,-2.18486071280658e-003°)
2.02768271952125e-002	(-6.34438562231351e-009dB,-2.18989733691588e-003°)
2.03235701093619e-002	(-6.37366839018431e-009dB,-2.19494557164285e-003°)
2.03704207770569e-002	(-6.40309002121049e-009dB,-2.20000544375274e-003°)
2.04173794466950e-002	(-6.43264087211738e-009dB,-2.20507698007248e-003°)
2.04644463672464e-002	(-6.46233347916207e-009dB,-2.21016020749086e-003°)
2.05116217882553e-002	(-6.49216302070720e-009dB,-2.21525515295863e-003°)
2.05589059598411e-002	(-6.52213142540773e-009dB,-2.22036184348869e-003°)
2.06062991326997e-002	(-6.55223580028125e-009dB,-2.22548030615621e-003°)
2.06538015581050e-002	(-6.58247807398269e-009dB,-2.23061056809877e-003°)
2.07014134879101e-002	(-6.61286210382193e-009dB,-2.23575265651650e-003°)
2.07491351745488e-002	(-6.64338885412644e-009dB,-2.24090659867224e-003°)
2.07969668710366e-002	(-6.67405157460394e-009dB,-2.24607242189169e-003°)
2.08449088309725e-002	(-6.70485605121924e-009dB,-2.25125015356352e-003°)
2.08929613085400e-002	(-6.73580421262728e-009dB,-2.25643982113955e-003°)
2.09411245585086e-002	(-6.76689509450059e-009dB,-2.26164145213489e-003°)
2.09893988362349e-002	(-6.79813062549411e-009dB,-2.26685507412805e-003°)
2.10377843976644e-002	(-6.82950984128037e-009dB,-2.27208071476116e-003°)
2.10862814993325e-002	(-6.86102984887697e-009dB,-2.27731840174002e-003°)
2.11348903983661e-002	(-6.89270318454099e-009dB,-2.28256816283434e-003°)
2.11836113524847e-002	(-6.92451731201536e-009dB,-2.28783002587784e-003°)
2.12324446200018e-002	(-6.95647994591980e-009dB,-2.29310401876837e-003°)
2.12813904598268e-002	(-6.98858915759940e-009dB,-2.29839016946813e-003°)
2.13304491314654e-002	(-7.02084880436403e-009dB,-2.30368850600377e-003°)
2.13796208950219e-002	(-7.05325310024887e-009dB,-2.30899905646653e-003°)
2.14289060112002e-002	(-7.08581168852861e-009dB,-2.31432184901242e-003°)
2.14783047413050e-002	(-7.11851878323844e-009dB,-2.31965691186237e-003°)
2.15278173472434e-002	(-7.15137245572343e-009dB,-2.32500427330234e-003°)
2.15774440915263e-002	(-7.18438234925826e-009dB,-2.33036396168351e-003°)
2.16271852372698e-002	(-7.21754557086052e-009dB,-2.33573600542241e-003°)
2.16770410481966e-002	(-7.25085633456541e-009dB,-2.34112043300110e-003°)
2.17270117886371e-002	(-7.28432428364761e-009dB,-2.34651727296726e-003°)
2.17770977235312e-002	(-7.31795038243459e-009dB,-2.35192655393440e-003°)
2.18272991184296e-002	(-7.35173173794395e-009dB,-2.35734830458199e-003°)
2.18776162394951e-002	(-7.38566256421088e-009dB,-2.36278255365562e-003°)
2.19280493535041e-002	(-7.41975539749246e-009dB,-2.36822932996714e-003°)
2.19785987278479e-002	(-7.45400155884149e-009dB,-2.37368866239480e-003°)
2.20292646305342e-002	(-7.48840779855024e-009dB,-2.37916057988345e-003°)
2.20800473301886e-002	(-7.52297122363631e-009dB,-2.38464511144464e-003°)
2.21309470960560e-002	(-7.55769762006450e-009dB,-2.39014228615682e-003°)
2.21819641980018e-002	(-7.59257927321509e-009dB,-2.39565213316546e-003°)
2.22330989065136e-002	(-7.62762679069021e-009dB,-2.40117468168323e-003°)
2.22843514927026e-002	(-7.66283631517999e-009dB,-2.40670996099011e-003°)
